tSigma	L	C	S	PYRAMIDLVL	TARGET	response_type	statistic	eccentricity	N
4025.926378	10	5	6	1	1	Eabs	sigma	1	121820
3969.377413	10	5	7	1	1	Eabs	sigma	1	118153
3893.167839	10	5	8	1	1	Eabs	sigma	1	104271
3736.924974	10	5	9	1	1	Eabs	sigma	1	82857
3451.967038	10	5	10	1	1	Eabs	sigma	1	59256
4834.308132	10	6	1	1	1	Eabs	sigma	1	30600
4904.313753	10	6	2	1	1	Eabs	sigma	1	58108
4935.231096	10	6	3	1	1	Eabs	sigma	1	102473
5068.757273	10	6	4	1	1	Eabs	sigma	1	162550
5104.182601	10	6	5	1	1	Eabs	sigma	1	220348
5078.090720	10	6	6	1	1	Eabs	sigma	1	247444
5033.580928	10	6	7	1	1	Eabs	sigma	1	236683
4996.854401	10	6	8	1	1	Eabs	sigma	1	198929
4882.009327	10	6	9	1	1	Eabs	sigma	1	152428
4615.815536	10	6	10	1	1	Eabs	sigma	1	101395
6579.194506	10	7	1	1	1	Eabs	sigma	1	31872
6562.715188	10	7	2	1	1	Eabs	sigma	1	66342
6638.400751	10	7	3	1	1	Eabs	sigma	1	126359
6728.131299	10	7	4	1	1	Eabs	sigma	1	214418
6700.103414	10	7	5	1	1	Eabs	sigma	1	302351
6637.895740	10	7	6	1	1	Eabs	sigma	1	352907
6586.384194	10	7	7	1	1	Eabs	sigma	1	343611
6530.081357	10	7	8	1	1	Eabs	sigma	1	297016
6451.093255	10	7	9	1	1	Eabs	sigma	1	231333
6232.638757	10	7	10	1	1	Eabs	sigma	1	157972
8609.052469	10	8	1	1	1	Eabs	sigma	1	21248
8664.973432	10	8	2	1	1	Eabs	sigma	1	43786
8920.070015	10	8	3	1	1	Eabs	sigma	1	86345
9082.060405	10	8	4	1	1	Eabs	sigma	1	153507
9030.076483	10	8	5	1	1	Eabs	sigma	1	222644
8906.486874	10	8	6	1	1	Eabs	sigma	1	266933
8769.603419	10	8	7	1	1	Eabs	sigma	1	272876
8683.164590	10	8	8	1	1	Eabs	sigma	1	249523
8541.965987	10	8	9	1	1	Eabs	sigma	1	211717
8331.643913	10	8	10	1	1	Eabs	sigma	1	161567
10819.532554	10	9	1	1	1	Eabs	sigma	1	6880
10963.759622	10	9	2	1	1	Eabs	sigma	1	13776
11797.820144	10	9	3	1	1	Eabs	sigma	1	28729
12105.749049	10	9	4	1	1	Eabs	sigma	1	52209
11920.082200	10	9	5	1	1	Eabs	sigma	1	75357
11737.373881	10	9	6	1	1	Eabs	sigma	1	90432
11514.499326	10	9	7	1	1	Eabs	sigma	1	95903
11330.112141	10	9	8	1	1	Eabs	sigma	1	93656
11097.986392	10	9	9	1	1	Eabs	sigma	1	86033
10790.512460	10	9	10	1	1	Eabs	sigma	1	74536
11787.212098	10	10	1	1	1	Eabs	sigma	1	442
11279.619959	10	10	2	1	1	Eabs	sigma	1	946
13320.802455	10	10	3	1	1	Eabs	sigma	1	2338
13071.952488	10	10	4	1	1	Eabs	sigma	1	3954
13360.524808	10	10	5	1	1	Eabs	sigma	1	5138
12824.383285	10	10	6	1	1	Eabs	sigma	1	5931
12882.719511	10	10	7	1	1	Eabs	sigma	1	6510
12749.789745	10	10	8	1	1	Eabs	sigma	1	6580
12426.750964	10	10	9	1	1	Eabs	sigma	1	6538
12182.090349	10	10	10	1	1	Eabs	sigma	1	6514
NaN	1	1	1	1	2	Eabs	sigma	1	0
NaN	1	1	2	1	2	Eabs	sigma	1	0
NaN	1	1	3	1	2	Eabs	sigma	1	0
NaN	1	1	4	1	2	Eabs	sigma	1	1
NaN	1	1	5	1	2	Eabs	sigma	1	1
NaN	1	1	6	1	2	Eabs	sigma	1	0
NaN	1	1	7	1	2	Eabs	sigma	1	0
NaN	1	1	8	1	2	Eabs	sigma	1	0
NaN	1	1	9	1	2	Eabs	sigma	1	0
NaN	1	1	10	1	2	Eabs	sigma	1	0
NaN	1	2	1	1	2	Eabs	sigma	1	32
NaN	1	2	2	1	2	Eabs	sigma	1	80
NaN	1	2	3	1	2	Eabs	sigma	1	76
NaN	1	2	4	1	2	Eabs	sigma	1	111
NaN	1	2	5	1	2	Eabs	sigma	1	113
NaN	1	2	6	1	2	Eabs	sigma	1	90
NaN	1	2	7	1	2	Eabs	sigma	1	77
NaN	1	2	8	1	2	Eabs	sigma	1	40
NaN	1	2	9	1	2	Eabs	sigma	1	19
NaN	1	2	10	1	2	Eabs	sigma	1	7
161.141277	1	3	1	1	2	Eabs	sigma	1	301
102.861588	1	3	2	1	2	Eabs	sigma	1	460
137.639149	1	3	3	1	2	Eabs	sigma	1	760
149.370319	1	3	4	1	2	Eabs	sigma	1	1077
121.978083	1	3	5	1	2	Eabs	sigma	1	1198
125.443309	1	3	6	1	2	Eabs	sigma	1	1113
138.560577	1	3	7	1	2	Eabs	sigma	1	983
115.409094	1	3	8	1	2	Eabs	sigma	1	683
94.380160	1	3	9	1	2	Eabs	sigma	1	501
83.164203	1	3	10	1	2	Eabs	sigma	1	225
185.556563	1	4	1	1	2	Eabs	sigma	1	970
186.431900	1	4	2	1	2	Eabs	sigma	1	1705
198.761735	1	4	3	1	2	Eabs	sigma	1	2858
204.261434	1	4	4	1	2	Eabs	sigma	1	4090
197.462630	1	4	5	1	2	Eabs	sigma	1	4835
198.210403	1	4	6	1	2	Eabs	sigma	1	4907
206.821588	1	4	7	1	2	Eabs	sigma	1	4307
178.274992	1	4	8	1	2	Eabs	sigma	1	3354
199.309211	1	4	9	1	2	Eabs	sigma	1	2378
142.751796	1	4	10	1	2	Eabs	sigma	1	1279
258.497075	1	5	1	1	2	Eabs	sigma	1	3299
260.529551	1	5	2	1	2	Eabs	sigma	1	6527
261.214519	1	5	3	1	2	Eabs	sigma	1	11402
266.603666	1	5	4	1	2	Eabs	sigma	1	16724
272.585638	1	5	5	1	2	Eabs	sigma	1	20689
253.632318	1	5	6	1	2	Eabs	sigma	1	20086
265.619602	1	5	7	1	2	Eabs	sigma	1	17062
259.804155	1	5	8	1	2	Eabs	sigma	1	12947
246.255325	1	5	9	1	2	Eabs	sigma	1	8813
241.657330	1	5	10	1	2	Eabs	sigma	1	4880
352.281411	1	6	1	1	2	Eabs	sigma	1	9021
376.043713	1	6	2	1	2	Eabs	sigma	1	19072
373.242283	1	6	3	1	2	Eabs	sigma	1	35433
364.667074	1	6	4	1	2	Eabs	sigma	1	56257
351.497879	1	6	5	1	2	Eabs	sigma	1	73151
351.004100	1	6	6	1	2	Eabs	sigma	1	77283
332.479470	1	6	7	1	2	Eabs	sigma	1	68114
343.238731	1	6	8	1	2	Eabs	sigma	1	51805
338.675314	1	6	9	1	2	Eabs	sigma	1	33918
321.334809	1	6	10	1	2	Eabs	sigma	1	17588
568.756180	1	7	1	1	2	Eabs	sigma	1	16275
579.451593	1	7	2	1	2	Eabs	sigma	1	33825
576.794453	1	7	3	1	2	Eabs	sigma	1	62321
558.348189	1	7	4	1	2	Eabs	sigma	1	100783
538.750388	1	7	5	1	2	Eabs	sigma	1	136526
520.017090	1	7	6	1	2	Eabs	sigma	1	149623
515.842839	1	7	7	1	2	Eabs	sigma	1	138545
500.319321	1	7	8	1	2	Eabs	sigma	1	111648
474.885509	1	7	9	1	2	Eabs	sigma	1	78171
448.895442	1	7	10	1	2	Eabs	sigma	1	44022
868.722950	1	8	1	1	2	Eabs	sigma	1	16684
890.947086	1	8	2	1	2	Eabs	sigma	1	34972
889.013389	1	8	3	1	2	Eabs	sigma	1	66508
877.157631	1	8	4	1	2	Eabs	sigma	1	109916
836.612573	1	8	5	1	2	Eabs	sigma	1	150752
807.004601	1	8	6	1	2	Eabs	sigma	1	170096
786.614117	1	8	7	1	2	Eabs	sigma	1	160076
750.601692	1	8	8	1	2	Eabs	sigma	1	133832
722.187238	1	8	9	1	2	Eabs	sigma	1	98097
663.800040	1	8	10	1	2	Eabs	sigma	1	58632
1441.588302	1	9	1	1	2	Eabs	sigma	1	9374
1459.503142	1	9	2	1	2	Eabs	sigma	1	21693
1431.662484	1	9	3	1	2	Eabs	sigma	1	44898
1341.410282	1	9	4	1	2	Eabs	sigma	1	78111
1275.393578	1	9	5	1	2	Eabs	sigma	1	109430
1225.625032	1	9	6	1	2	Eabs	sigma	1	124403
1205.422143	1	9	7	1	2	Eabs	sigma	1	119527
1163.201125	1	9	8	1	2	Eabs	sigma	1	100170
1108.100581	1	9	9	1	2	Eabs	sigma	1	74355
1012.975142	1	9	10	1	2	Eabs	sigma	1	45928
2396.051687	1	10	1	1	2	Eabs	sigma	1	3598
2420.393087	1	10	2	1	2	Eabs	sigma	1	9593
2245.939072	1	10	3	1	2	Eabs	sigma	1	22311
2072.441410	1	10	4	1	2	Eabs	sigma	1	40709
1910.697284	1	10	5	1	2	Eabs	sigma	1	57953
1847.731491	1	10	6	1	2	Eabs	sigma	1	66419
1806.979486	1	10	7	1	2	Eabs	sigma	1	63583
1767.657187	1	10	8	1	2	Eabs	sigma	1	51937
1655.978328	1	10	9	1	2	Eabs	sigma	1	36365
1463.683088	1	10	10	1	2	Eabs	sigma	1	20805
NaN	2	1	1	1	2	Eabs	sigma	1	8
NaN	2	1	2	1	2	Eabs	sigma	1	9
NaN	2	1	3	1	2	Eabs	sigma	1	9
NaN	2	1	4	1	2	Eabs	sigma	1	9
NaN	2	1	5	1	2	Eabs	sigma	1	8
NaN	2	1	6	1	2	Eabs	sigma	1	2
NaN	2	1	7	1	2	Eabs	sigma	1	2
NaN	2	1	8	1	2	Eabs	sigma	1	0
NaN	2	1	9	1	2	Eabs	sigma	1	0
NaN	2	1	10	1	2	Eabs	sigma	1	0
NaN	2	2	1	1	2	Eabs	sigma	1	122
99.770239	2	2	2	1	2	Eabs	sigma	1	236
104.090519	2	2	3	1	2	Eabs	sigma	1	317
103.163689	2	2	4	1	2	Eabs	sigma	1	365
108.246509	2	2	5	1	2	Eabs	sigma	1	425
122.972147	2	2	6	1	2	Eabs	sigma	1	410
110.819632	2	2	7	1	2	Eabs	sigma	1	280
134.479658	2	2	8	1	2	Eabs	sigma	1	229
NaN	2	2	9	1	2	Eabs	sigma	1	119
NaN	2	2	10	1	2	Eabs	sigma	1	30
192.183632	2	3	1	1	2	Eabs	sigma	1	400
161.668029	2	3	2	1	2	Eabs	sigma	1	823
168.553181	2	3	3	1	2	Eabs	sigma	1	1397
190.259664	2	3	4	1	2	Eabs	sigma	1	2216
189.644768	2	3	5	1	2	Eabs	sigma	1	2621
184.439278	2	3	6	1	2	Eabs	sigma	1	2595
185.416220	2	3	7	1	2	Eabs	sigma	1	2323
188.849198	2	3	8	1	2	Eabs	sigma	1	1812
169.304692	2	3	9	1	2	Eabs	sigma	1	1248
138.288888	2	3	10	1	2	Eabs	sigma	1	680
241.369292	2	4	1	1	2	Eabs	sigma	1	1019
299.007539	2	4	2	1	2	Eabs	sigma	1	2049
278.522509	2	4	3	1	2	Eabs	sigma	1	3560
294.187538	2	4	4	1	2	Eabs	sigma	1	5659
288.198868	2	4	5	1	2	Eabs	sigma	1	7169
275.712928	2	4	6	1	2	Eabs	sigma	1	7821
278.869452	2	4	7	1	2	Eabs	sigma	1	7250
264.082795	2	4	8	1	2	Eabs	sigma	1	6065
261.253363	2	4	9	1	2	Eabs	sigma	1	4636
219.023084	2	4	10	1	2	Eabs	sigma	1	2999
366.162429	2	5	1	1	2	Eabs	sigma	1	3256
375.201587	2	5	2	1	2	Eabs	sigma	1	6869
376.783629	2	5	3	1	2	Eabs	sigma	1	12592
387.610614	2	5	4	1	2	Eabs	sigma	1	19875
376.932044	2	5	5	1	2	Eabs	sigma	1	25586
374.676850	2	5	6	1	2	Eabs	sigma	1	26868
369.138233	2	5	7	1	2	Eabs	sigma	1	24033
371.295653	2	5	8	1	2	Eabs	sigma	1	19422
368.783769	2	5	9	1	2	Eabs	sigma	1	13853
337.723714	2	5	10	1	2	Eabs	sigma	1	8827
512.338661	2	6	1	1	2	Eabs	sigma	1	9786
509.197912	2	6	2	1	2	Eabs	sigma	1	21408
513.203165	2	6	3	1	2	Eabs	sigma	1	40441
498.496895	2	6	4	1	2	Eabs	sigma	1	67495
491.060273	2	6	5	1	2	Eabs	sigma	1	90739
474.407364	2	6	6	1	2	Eabs	sigma	1	99179
469.730607	2	6	7	1	2	Eabs	sigma	1	89766
453.698757	2	6	8	1	2	Eabs	sigma	1	70776
443.047235	2	6	9	1	2	Eabs	sigma	1	48458
446.273024	2	6	10	1	2	Eabs	sigma	1	27318
799.971048	2	7	1	1	2	Eabs	sigma	1	17971
784.964445	2	7	2	1	2	Eabs	sigma	1	38811
777.288448	2	7	3	1	2	Eabs	sigma	1	74951
743.646573	2	7	4	1	2	Eabs	sigma	1	125014
724.999814	2	7	5	1	2	Eabs	sigma	1	173021
695.911400	2	7	6	1	2	Eabs	sigma	1	195345
675.656314	2	7	7	1	2	Eabs	sigma	1	183454
668.298912	2	7	8	1	2	Eabs	sigma	1	151358
636.285529	2	7	9	1	2	Eabs	sigma	1	108777
601.199036	2	7	10	1	2	Eabs	sigma	1	63549
1158.991229	2	8	1	1	2	Eabs	sigma	1	20343
1217.766141	2	8	2	1	2	Eabs	sigma	1	44247
1185.098269	2	8	3	1	2	Eabs	sigma	1	87264
1145.568281	2	8	4	1	2	Eabs	sigma	1	146924
1103.910513	2	8	5	1	2	Eabs	sigma	1	206581
1068.068399	2	8	6	1	2	Eabs	sigma	1	235517
1051.082345	2	8	7	1	2	Eabs	sigma	1	224126
1010.207326	2	8	8	1	2	Eabs	sigma	1	188771
947.646751	2	8	9	1	2	Eabs	sigma	1	139112
883.859579	2	8	10	1	2	Eabs	sigma	1	84300
1888.649327	2	9	1	1	2	Eabs	sigma	1	13867
1843.197931	2	9	2	1	2	Eabs	sigma	1	32849
1796.639297	2	9	3	1	2	Eabs	sigma	1	68821
1731.244960	2	9	4	1	2	Eabs	sigma	1	121590
1639.853655	2	9	5	1	2	Eabs	sigma	1	172748
1589.840206	2	9	6	1	2	Eabs	sigma	1	198417
1559.668142	2	9	7	1	2	Eabs	sigma	1	190986
1510.819157	2	9	8	1	2	Eabs	sigma	1	160830
1421.339495	2	9	9	1	2	Eabs	sigma	1	117663
1311.860665	2	9	10	1	2	Eabs	sigma	1	71305
2940.705635	2	10	1	1	2	Eabs	sigma	1	6282
2875.440558	2	10	2	1	2	Eabs	sigma	1	16430
2754.743282	2	10	3	1	2	Eabs	sigma	1	37453
2574.796637	2	10	4	1	2	Eabs	sigma	1	69328
2406.423112	2	10	5	1	2	Eabs	sigma	1	100905
2327.228003	2	10	6	1	2	Eabs	sigma	1	118612
2266.314720	2	10	7	1	2	Eabs	sigma	1	115263
2218.033490	2	10	8	1	2	Eabs	sigma	1	95143
2077.976350	2	10	9	1	2	Eabs	sigma	1	65508
1876.449732	2	10	10	1	2	Eabs	sigma	1	37362
NaN	3	1	1	1	2	Eabs	sigma	1	49
NaN	3	1	2	1	2	Eabs	sigma	1	70
NaN	3	1	3	1	2	Eabs	sigma	1	104
NaN	3	1	4	1	2	Eabs	sigma	1	76
NaN	3	1	5	1	2	Eabs	sigma	1	80
NaN	3	1	6	1	2	Eabs	sigma	1	54
NaN	3	1	7	1	2	Eabs	sigma	1	34
NaN	3	1	8	1	2	Eabs	sigma	1	14
NaN	3	1	9	1	2	Eabs	sigma	1	5
NaN	3	1	10	1	2	Eabs	sigma	1	1
117.222283	3	2	1	1	2	Eabs	sigma	1	327
159.551489	3	2	2	1	2	Eabs	sigma	1	570
143.916697	3	2	3	1	2	Eabs	sigma	1	786
174.631586	3	2	4	1	2	Eabs	sigma	1	917
178.695319	3	2	5	1	2	Eabs	sigma	1	1000
151.622736	3	2	6	1	2	Eabs	sigma	1	876
159.908442	3	2	7	1	2	Eabs	sigma	1	759
242.274645	3	2	8	1	2	Eabs	sigma	1	563
138.108847	3	2	9	1	2	Eabs	sigma	1	330
NaN	3	2	10	1	2	Eabs	sigma	1	132
261.593216	3	3	1	1	2	Eabs	sigma	1	620
274.370395	3	3	2	1	2	Eabs	sigma	1	1218
258.012901	3	3	3	1	2	Eabs	sigma	1	2036
250.579487	3	3	4	1	2	Eabs	sigma	1	3068
286.480515	3	3	5	1	2	Eabs	sigma	1	3907
254.534821	3	3	6	1	2	Eabs	sigma	1	4016
252.852944	3	3	7	1	2	Eabs	sigma	1	3658
214.996627	3	3	8	1	2	Eabs	sigma	1	3060
215.509601	3	3	9	1	2	Eabs	sigma	1	2247
195.617844	3	3	10	1	2	Eabs	sigma	1	1377
365.106202	3	4	1	1	2	Eabs	sigma	1	891
429.178215	3	4	2	1	2	Eabs	sigma	1	1914
456.651201	3	4	3	1	2	Eabs	sigma	1	3500
417.889934	3	4	4	1	2	Eabs	sigma	1	5913
395.655241	3	4	5	1	2	Eabs	sigma	1	8528
395.580774	3	4	6	1	2	Eabs	sigma	1	9542
382.630536	3	4	7	1	2	Eabs	sigma	1	9014
411.569855	3	4	8	1	2	Eabs	sigma	1	8229
346.472942	3	4	9	1	2	Eabs	sigma	1	6731
311.433084	3	4	10	1	2	Eabs	sigma	1	4962
495.417271	3	5	1	1	2	Eabs	sigma	1	3301
527.908109	3	5	2	1	2	Eabs	sigma	1	7097
544.451681	3	5	3	1	2	Eabs	sigma	1	12744
533.657286	3	5	4	1	2	Eabs	sigma	1	20679
524.299229	3	5	5	1	2	Eabs	sigma	1	27848
518.872464	3	5	6	1	2	Eabs	sigma	1	30223
518.064128	3	5	7	1	2	Eabs	sigma	1	27943
513.841773	3	5	8	1	2	Eabs	sigma	1	23595
479.660951	3	5	9	1	2	Eabs	sigma	1	17887
473.809837	3	5	10	1	2	Eabs	sigma	1	12149
698.207852	3	6	1	1	2	Eabs	sigma	1	9823
702.623156	3	6	2	1	2	Eabs	sigma	1	22218
676.705493	3	6	3	1	2	Eabs	sigma	1	43126
676.281294	3	6	4	1	2	Eabs	sigma	1	72215
660.090130	3	6	5	1	2	Eabs	sigma	1	98858
656.395830	3	6	6	1	2	Eabs	sigma	1	109440
643.762317	3	6	7	1	2	Eabs	sigma	1	101141
627.739893	3	6	8	1	2	Eabs	sigma	1	81280
626.213166	3	6	9	1	2	Eabs	sigma	1	57581
599.923332	3	6	10	1	2	Eabs	sigma	1	34092
1006.053095	3	7	1	1	2	Eabs	sigma	1	18341
1007.933912	3	7	2	1	2	Eabs	sigma	1	41484
1028.342458	3	7	3	1	2	Eabs	sigma	1	81883
985.148625	3	7	4	1	2	Eabs	sigma	1	139840
957.346124	3	7	5	1	2	Eabs	sigma	1	197170
929.351076	3	7	6	1	2	Eabs	sigma	1	227052
915.658532	3	7	7	1	2	Eabs	sigma	1	216360
886.415072	3	7	8	1	2	Eabs	sigma	1	181517
849.327760	3	7	9	1	2	Eabs	sigma	1	131821
804.095174	3	7	10	1	2	Eabs	sigma	1	79535
1509.060654	3	8	1	1	2	Eabs	sigma	1	22909
1548.757617	3	8	2	1	2	Eabs	sigma	1	52065
1527.581854	3	8	3	1	2	Eabs	sigma	1	104482
1489.514249	3	8	4	1	2	Eabs	sigma	1	180467
1441.336805	3	8	5	1	2	Eabs	sigma	1	255650
1406.348251	3	8	6	1	2	Eabs	sigma	1	294578
1374.553941	3	8	7	1	2	Eabs	sigma	1	284532
1327.596357	3	8	8	1	2	Eabs	sigma	1	239979
1273.155983	3	8	9	1	2	Eabs	sigma	1	177679
1176.880030	3	8	10	1	2	Eabs	sigma	1	109724
2391.751765	3	9	1	1	2	Eabs	sigma	1	18505
2331.778074	3	9	2	1	2	Eabs	sigma	1	44120
2293.235723	3	9	3	1	2	Eabs	sigma	1	93486
2193.461058	3	9	4	1	2	Eabs	sigma	1	165808
2124.923671	3	9	5	1	2	Eabs	sigma	1	238248
2064.719560	3	9	6	1	2	Eabs	sigma	1	275934
2022.435086	3	9	7	1	2	Eabs	sigma	1	267089
1958.479870	3	9	8	1	2	Eabs	sigma	1	225837
1874.099370	3	9	9	1	2	Eabs	sigma	1	164161
1708.801623	3	9	10	1	2	Eabs	sigma	1	99764
3542.211476	3	10	1	1	2	Eabs	sigma	1	9903
3517.507709	3	10	2	1	2	Eabs	sigma	1	24714
3363.204702	3	10	3	1	2	Eabs	sigma	1	55428
3175.453259	3	10	4	1	2	Eabs	sigma	1	103596
3035.929068	3	10	5	1	2	Eabs	sigma	1	152192
2946.242513	3	10	6	1	2	Eabs	sigma	1	182883
2885.863192	3	10	7	1	2	Eabs	sigma	1	180655
2802.995760	3	10	8	1	2	Eabs	sigma	1	151118
2647.691813	3	10	9	1	2	Eabs	sigma	1	105335
2435.888757	3	10	10	1	2	Eabs	sigma	1	60121
76.983279	4	1	1	1	2	Eabs	sigma	1	251
85.584755	4	1	2	1	2	Eabs	sigma	1	365
93.299490	4	1	3	1	2	Eabs	sigma	1	447
79.551004	4	1	4	1	2	Eabs	sigma	1	421
98.302534	4	1	5	1	2	Eabs	sigma	1	393
96.801872	4	1	6	1	2	Eabs	sigma	1	320
85.039971	4	1	7	1	2	Eabs	sigma	1	222
NaN	4	1	8	1	2	Eabs	sigma	1	134
NaN	4	1	9	1	2	Eabs	sigma	1	51
NaN	4	1	10	1	2	Eabs	sigma	1	12
137.722641	4	2	1	1	2	Eabs	sigma	1	710
139.138533	4	2	2	1	2	Eabs	sigma	1	1239
200.659799	4	2	3	1	2	Eabs	sigma	1	1883
176.037824	4	2	4	1	2	Eabs	sigma	1	2399
174.214868	4	2	5	1	2	Eabs	sigma	1	2526
195.214023	4	2	6	1	2	Eabs	sigma	1	2341
182.187158	4	2	7	1	2	Eabs	sigma	1	1812
185.820450	4	2	8	1	2	Eabs	sigma	1	1392
169.672492	4	2	9	1	2	Eabs	sigma	1	1027
206.202454	4	2	10	1	2	Eabs	sigma	1	458
400.630022	4	3	1	1	2	Eabs	sigma	1	520
385.531019	4	3	2	1	2	Eabs	sigma	1	1193
349.910662	4	3	3	1	2	Eabs	sigma	1	2243
372.130388	4	3	4	1	2	Eabs	sigma	1	4240
349.380127	4	3	5	1	2	Eabs	sigma	1	5808
334.751809	4	3	6	1	2	Eabs	sigma	1	5924
341.933476	4	3	7	1	2	Eabs	sigma	1	5451
302.637035	4	3	8	1	2	Eabs	sigma	1	4870
277.281753	4	3	9	1	2	Eabs	sigma	1	4112
296.874647	4	3	10	1	2	Eabs	sigma	1	2750
550.321422	4	4	1	1	2	Eabs	sigma	1	981
576.804872	4	4	2	1	2	Eabs	sigma	1	2018
575.870347	4	4	3	1	2	Eabs	sigma	1	4063
527.775791	4	4	4	1	2	Eabs	sigma	1	7308
551.188498	4	4	5	1	2	Eabs	sigma	1	10766
541.790103	4	4	6	1	2	Eabs	sigma	1	12123
523.972460	4	4	7	1	2	Eabs	sigma	1	11739
533.375125	4	4	8	1	2	Eabs	sigma	1	10700
454.022978	4	4	9	1	2	Eabs	sigma	1	9099
425.993289	4	4	10	1	2	Eabs	sigma	1	6980
682.232391	4	5	1	1	2	Eabs	sigma	1	2844
734.112476	4	5	2	1	2	Eabs	sigma	1	6240
714.528206	4	5	3	1	2	Eabs	sigma	1	11993
734.454179	4	5	4	1	2	Eabs	sigma	1	20010
728.915146	4	5	5	1	2	Eabs	sigma	1	28386
718.267132	4	5	6	1	2	Eabs	sigma	1	32264
700.877993	4	5	7	1	2	Eabs	sigma	1	31012
691.561682	4	5	8	1	2	Eabs	sigma	1	26969
659.646369	4	5	9	1	2	Eabs	sigma	1	21763
612.292056	4	5	10	1	2	Eabs	sigma	1	15526
935.350118	4	6	1	1	2	Eabs	sigma	1	9480
934.923449	4	6	2	1	2	Eabs	sigma	1	21294
917.194049	4	6	3	1	2	Eabs	sigma	1	41599
924.931163	4	6	4	1	2	Eabs	sigma	1	69858
909.750286	4	6	5	1	2	Eabs	sigma	1	96590
891.824012	4	6	6	1	2	Eabs	sigma	1	109026
875.250892	4	6	7	1	2	Eabs	sigma	1	102616
873.334609	4	6	8	1	2	Eabs	sigma	1	85109
845.316526	4	6	9	1	2	Eabs	sigma	1	62149
819.942104	4	6	10	1	2	Eabs	sigma	1	38985
1339.194281	4	7	1	1	2	Eabs	sigma	1	20118
1337.700111	4	7	2	1	2	Eabs	sigma	1	45177
1317.114328	4	7	3	1	2	Eabs	sigma	1	88925
1300.803280	4	7	4	1	2	Eabs	sigma	1	150302
1279.219560	4	7	5	1	2	Eabs	sigma	1	211286
1248.306986	4	7	6	1	2	Eabs	sigma	1	242711
1214.237928	4	7	7	1	2	Eabs	sigma	1	233714
1191.086565	4	7	8	1	2	Eabs	sigma	1	197045
1140.584255	4	7	9	1	2	Eabs	sigma	1	145130
1083.952335	4	7	10	1	2	Eabs	sigma	1	89648
2005.742836	4	8	1	1	2	Eabs	sigma	1	26811
2011.568428	4	8	2	1	2	Eabs	sigma	1	60704
1977.326515	4	8	3	1	2	Eabs	sigma	1	121533
1932.166104	4	8	4	1	2	Eabs	sigma	1	207423
1870.420800	4	8	5	1	2	Eabs	sigma	1	294611
1827.618334	4	8	6	1	2	Eabs	sigma	1	338973
1797.538998	4	8	7	1	2	Eabs	sigma	1	327750
1751.635707	4	8	8	1	2	Eabs	sigma	1	278726
1678.957221	4	8	9	1	2	Eabs	sigma	1	208805
1583.113196	4	8	10	1	2	Eabs	sigma	1	130152
2932.996984	4	9	1	1	2	Eabs	sigma	1	23646
2946.540782	4	9	2	1	2	Eabs	sigma	1	54609
2911.723310	4	9	3	1	2	Eabs	sigma	1	114507
2824.379957	4	9	4	1	2	Eabs	sigma	1	202915
2747.392355	4	9	5	1	2	Eabs	sigma	1	291815
2676.955640	4	9	6	1	2	Eabs	sigma	1	339017
2610.863053	4	9	7	1	2	Eabs	sigma	1	331824
2543.971107	4	9	8	1	2	Eabs	sigma	1	281902
2457.742288	4	9	9	1	2	Eabs	sigma	1	208587
2263.847283	4	9	10	1	2	Eabs	sigma	1	127872
4246.519983	4	10	1	1	2	Eabs	sigma	1	13687
4291.368520	4	10	2	1	2	Eabs	sigma	1	32909
4140.647686	4	10	3	1	2	Eabs	sigma	1	73549
4003.716514	4	10	4	1	2	Eabs	sigma	1	135281
3846.672066	4	10	5	1	2	Eabs	sigma	1	200452
3766.377036	4	10	6	1	2	Eabs	sigma	1	240587
3674.075474	4	10	7	1	2	Eabs	sigma	1	243608
3598.550649	4	10	8	1	2	Eabs	sigma	1	208712
3450.483947	4	10	9	1	2	Eabs	sigma	1	150176
3136.746490	4	10	10	1	2	Eabs	sigma	1	86649
84.661601	5	1	1	1	2	Eabs	sigma	1	6459
94.146257	5	1	2	1	2	Eabs	sigma	1	5495
101.149134	5	1	3	1	2	Eabs	sigma	1	4501
108.055462	5	1	4	1	2	Eabs	sigma	1	3822
113.140211	5	1	5	1	2	Eabs	sigma	1	2925
104.276751	5	1	6	1	2	Eabs	sigma	1	2093
101.767144	5	1	7	1	2	Eabs	sigma	1	1558
89.635864	5	1	8	1	2	Eabs	sigma	1	1129
81.722745	5	1	9	1	2	Eabs	sigma	1	633
NaN	5	1	10	1	2	Eabs	sigma	1	188
274.934118	5	2	1	1	2	Eabs	sigma	1	711
236.441159	5	2	2	1	2	Eabs	sigma	1	1402
239.741353	5	2	3	1	2	Eabs	sigma	1	2575
239.635962	5	2	4	1	2	Eabs	sigma	1	4348
232.540545	5	2	5	1	2	Eabs	sigma	1	5567
243.464504	5	2	6	1	2	Eabs	sigma	1	5384
218.275319	5	2	7	1	2	Eabs	sigma	1	4810
200.666147	5	2	8	1	2	Eabs	sigma	1	4239
175.972584	5	2	9	1	2	Eabs	sigma	1	3403
188.059509	5	2	10	1	2	Eabs	sigma	1	1993
484.609662	5	3	1	1	2	Eabs	sigma	1	546
461.214490	5	3	2	1	2	Eabs	sigma	1	1166
505.908565	5	3	3	1	2	Eabs	sigma	1	2299
523.176715	5	3	4	1	2	Eabs	sigma	1	4726
445.649820	5	3	5	1	2	Eabs	sigma	1	7361
