tSigma	L	C	S	PYRAMIDLVL	TARGET	response_type	statistic	eccentricity	N
16527.342532	10	7	10	1	1	Eabs	mean	1	157972
25069.196078	10	8	1	1	1	Eabs	mean	1	21248
25257.360969	10	8	2	1	1	Eabs	mean	1	43786
24893.731827	10	8	3	1	1	Eabs	mean	1	86345
24243.530605	10	8	4	1	1	Eabs	mean	1	153507
24133.676753	10	8	5	1	1	Eabs	mean	1	222644
24151.451532	10	8	6	1	1	Eabs	mean	1	266933
23856.960827	10	8	7	1	1	Eabs	mean	1	272876
23383.296355	10	8	8	1	1	Eabs	mean	1	249523
22556.947394	10	8	9	1	1	Eabs	mean	1	211717
21318.517007	10	8	10	1	1	Eabs	mean	1	161567
28570.260236	10	9	1	1	1	Eabs	mean	1	6880
29009.065102	10	9	2	1	1	Eabs	mean	1	13776
27501.624249	10	9	3	1	1	Eabs	mean	1	28729
26744.958662	10	9	4	1	1	Eabs	mean	1	52209
27288.857272	10	9	5	1	1	Eabs	mean	1	75357
27969.267007	10	9	6	1	1	Eabs	mean	1	90432
27941.844765	10	9	7	1	1	Eabs	mean	1	95903
27534.671701	10	9	8	1	1	Eabs	mean	1	93656
26826.627443	10	9	9	1	1	Eabs	mean	1	86033
25465.676607	10	9	10	1	1	Eabs	mean	1	74536
28805.220134	10	10	1	1	1	Eabs	mean	1	442
27921.625444	10	10	2	1	1	Eabs	mean	1	946
24451.944471	10	10	3	1	1	Eabs	mean	1	2338
23974.990975	10	10	4	1	1	Eabs	mean	1	3954
25562.357373	10	10	5	1	1	Eabs	mean	1	5138
26053.356922	10	10	6	1	1	Eabs	mean	1	5931
26552.444263	10	10	7	1	1	Eabs	mean	1	6510
26213.710769	10	10	8	1	1	Eabs	mean	1	6580
26053.391262	10	10	9	1	1	Eabs	mean	1	6538
24780.152290	10	10	10	1	1	Eabs	mean	1	6514
NaN	1	1	1	1	2	Eabs	mean	1	0
NaN	1	1	2	1	2	Eabs	mean	1	0
NaN	1	1	3	1	2	Eabs	mean	1	0
NaN	1	1	4	1	2	Eabs	mean	1	1
NaN	1	1	5	1	2	Eabs	mean	1	1
NaN	1	1	6	1	2	Eabs	mean	1	0
NaN	1	1	7	1	2	Eabs	mean	1	0
NaN	1	1	8	1	2	Eabs	mean	1	0
NaN	1	1	9	1	2	Eabs	mean	1	0
NaN	1	1	10	1	2	Eabs	mean	1	0
NaN	1	2	1	1	2	Eabs	mean	1	32
NaN	1	2	2	1	2	Eabs	mean	1	80
NaN	1	2	3	1	2	Eabs	mean	1	76
NaN	1	2	4	1	2	Eabs	mean	1	111
NaN	1	2	5	1	2	Eabs	mean	1	113
NaN	1	2	6	1	2	Eabs	mean	1	90
NaN	1	2	7	1	2	Eabs	mean	1	77
NaN	1	2	8	1	2	Eabs	mean	1	40
NaN	1	2	9	1	2	Eabs	mean	1	19
NaN	1	2	10	1	2	Eabs	mean	1	7
340.280798	1	3	1	1	2	Eabs	mean	1	301
320.786461	1	3	2	1	2	Eabs	mean	1	460
328.946378	1	3	3	1	2	Eabs	mean	1	760
327.108343	1	3	4	1	2	Eabs	mean	1	1077
310.556612	1	3	5	1	2	Eabs	mean	1	1198
298.915969	1	3	6	1	2	Eabs	mean	1	1113
296.210007	1	3	7	1	2	Eabs	mean	1	983
285.745712	1	3	8	1	2	Eabs	mean	1	683
262.206942	1	3	9	1	2	Eabs	mean	1	501
245.768586	1	3	10	1	2	Eabs	mean	1	225
484.780291	1	4	1	1	2	Eabs	mean	1	970
479.779410	1	4	2	1	2	Eabs	mean	1	1705
476.809759	1	4	3	1	2	Eabs	mean	1	2858
455.991510	1	4	4	1	2	Eabs	mean	1	4090
438.823861	1	4	5	1	2	Eabs	mean	1	4835
428.517859	1	4	6	1	2	Eabs	mean	1	4907
424.211969	1	4	7	1	2	Eabs	mean	1	4307
400.898865	1	4	8	1	2	Eabs	mean	1	3354
386.479205	1	4	9	1	2	Eabs	mean	1	2378
347.148725	1	4	10	1	2	Eabs	mean	1	1279
671.669677	1	5	1	1	2	Eabs	mean	1	3299
671.447285	1	5	2	1	2	Eabs	mean	1	6527
662.094678	1	5	3	1	2	Eabs	mean	1	11402
652.060251	1	5	4	1	2	Eabs	mean	1	16724
635.418188	1	5	5	1	2	Eabs	mean	1	20689
620.104281	1	5	6	1	2	Eabs	mean	1	20086
607.890618	1	5	7	1	2	Eabs	mean	1	17062
588.855923	1	5	8	1	2	Eabs	mean	1	12947
553.051131	1	5	9	1	2	Eabs	mean	1	8813
500.833358	1	5	10	1	2	Eabs	mean	1	4880
932.220963	1	6	1	1	2	Eabs	mean	1	9021
943.878536	1	6	2	1	2	Eabs	mean	1	19072
928.072868	1	6	3	1	2	Eabs	mean	1	35433
908.486635	1	6	4	1	2	Eabs	mean	1	56257
889.692770	1	6	5	1	2	Eabs	mean	1	73151
874.482921	1	6	6	1	2	Eabs	mean	1	77283
853.483863	1	6	7	1	2	Eabs	mean	1	68114
833.171546	1	6	8	1	2	Eabs	mean	1	51805
796.817526	1	6	9	1	2	Eabs	mean	1	33918
735.004527	1	6	10	1	2	Eabs	mean	1	17588
1273.091272	1	7	1	1	2	Eabs	mean	1	16275
1286.474967	1	7	2	1	2	Eabs	mean	1	33825
1276.755896	1	7	3	1	2	Eabs	mean	1	62321
1252.996807	1	7	4	1	2	Eabs	mean	1	100783
1229.195286	1	7	5	1	2	Eabs	mean	1	136526
1202.062973	1	7	6	1	2	Eabs	mean	1	149623
1178.835466	1	7	7	1	2	Eabs	mean	1	138545
1143.385730	1	7	8	1	2	Eabs	mean	1	111648
1091.866108	1	7	9	1	2	Eabs	mean	1	78171
1019.593623	1	7	10	1	2	Eabs	mean	1	44022
1702.919646	1	8	1	1	2	Eabs	mean	1	16684
1749.478244	1	8	2	1	2	Eabs	mean	1	34972
1742.802644	1	8	3	1	2	Eabs	mean	1	66508
1722.890596	1	8	4	1	2	Eabs	mean	1	109916
1688.974784	1	8	5	1	2	Eabs	mean	1	150752
1657.832160	1	8	6	1	2	Eabs	mean	1	170096
1615.254213	1	8	7	1	2	Eabs	mean	1	160076
1568.882431	1	8	8	1	2	Eabs	mean	1	133832
1507.759441	1	8	9	1	2	Eabs	mean	1	98097
1404.277736	1	8	10	1	2	Eabs	mean	1	58632
2361.936456	1	9	1	1	2	Eabs	mean	1	9374
2439.330193	1	9	2	1	2	Eabs	mean	1	21693
2436.139319	1	9	3	1	2	Eabs	mean	1	44898
2385.736051	1	9	4	1	2	Eabs	mean	1	78111
2321.888235	1	9	5	1	2	Eabs	mean	1	109430
2254.166092	1	9	6	1	2	Eabs	mean	1	124403
2193.025463	1	9	7	1	2	Eabs	mean	1	119527
2136.645160	1	9	8	1	2	Eabs	mean	1	100170
2059.982752	1	9	9	1	2	Eabs	mean	1	74355
1928.291120	1	9	10	1	2	Eabs	mean	1	45928
3454.820464	1	10	1	1	2	Eabs	mean	1	3598
3637.477614	1	10	2	1	2	Eabs	mean	1	9593
3529.253397	1	10	3	1	2	Eabs	mean	1	22311
3371.607160	1	10	4	1	2	Eabs	mean	1	40709
3179.171947	1	10	5	1	2	Eabs	mean	1	57953
3037.924591	1	10	6	1	2	Eabs	mean	1	66419
2927.917238	1	10	7	1	2	Eabs	mean	1	63583
2869.184759	1	10	8	1	2	Eabs	mean	1	51937
2798.003256	1	10	9	1	2	Eabs	mean	1	36365
2636.555279	1	10	10	1	2	Eabs	mean	1	20805
NaN	2	1	1	1	2	Eabs	mean	1	8
NaN	2	1	2	1	2	Eabs	mean	1	9
NaN	2	1	3	1	2	Eabs	mean	1	9
NaN	2	1	4	1	2	Eabs	mean	1	9
NaN	2	1	5	1	2	Eabs	mean	1	8
NaN	2	1	6	1	2	Eabs	mean	1	2
NaN	2	1	7	1	2	Eabs	mean	1	2
NaN	2	1	8	1	2	Eabs	mean	1	0
NaN	2	1	9	1	2	Eabs	mean	1	0
NaN	2	1	10	1	2	Eabs	mean	1	0
NaN	2	2	1	1	2	Eabs	mean	1	122
315.636588	2	2	2	1	2	Eabs	mean	1	236
303.347946	2	2	3	1	2	Eabs	mean	1	317
303.672404	2	2	4	1	2	Eabs	mean	1	365
305.704477	2	2	5	1	2	Eabs	mean	1	425
299.858676	2	2	6	1	2	Eabs	mean	1	410
294.088495	2	2	7	1	2	Eabs	mean	1	280
288.886441	2	2	8	1	2	Eabs	mean	1	229
NaN	2	2	9	1	2	Eabs	mean	1	119
NaN	2	2	10	1	2	Eabs	mean	1	30
454.376878	2	3	1	1	2	Eabs	mean	1	400
439.382086	2	3	2	1	2	Eabs	mean	1	823
434.561705	2	3	3	1	2	Eabs	mean	1	1397
430.861167	2	3	4	1	2	Eabs	mean	1	2216
418.984707	2	3	5	1	2	Eabs	mean	1	2621
416.007663	2	3	6	1	2	Eabs	mean	1	2595
408.299675	2	3	7	1	2	Eabs	mean	1	2323
402.902825	2	3	8	1	2	Eabs	mean	1	1812
378.193445	2	3	9	1	2	Eabs	mean	1	1248
342.702813	2	3	10	1	2	Eabs	mean	1	680
649.363287	2	4	1	1	2	Eabs	mean	1	1019
660.658149	2	4	2	1	2	Eabs	mean	1	2049
639.440328	2	4	3	1	2	Eabs	mean	1	3560
616.827660	2	4	4	1	2	Eabs	mean	1	5659
592.252486	2	4	5	1	2	Eabs	mean	1	7169
578.797236	2	4	6	1	2	Eabs	mean	1	7821
567.911115	2	4	7	1	2	Eabs	mean	1	7250
549.306470	2	4	8	1	2	Eabs	mean	1	6065
529.881794	2	4	9	1	2	Eabs	mean	1	4636
479.028807	2	4	10	1	2	Eabs	mean	1	2999
912.800566	2	5	1	1	2	Eabs	mean	1	3256
916.470206	2	5	2	1	2	Eabs	mean	1	6869
910.160276	2	5	3	1	2	Eabs	mean	1	12592
889.098536	2	5	4	1	2	Eabs	mean	1	19875
855.704925	2	5	5	1	2	Eabs	mean	1	25586
847.601952	2	5	6	1	2	Eabs	mean	1	26868
826.152446	2	5	7	1	2	Eabs	mean	1	24033
796.830182	2	5	8	1	2	Eabs	mean	1	19422
758.941250	2	5	9	1	2	Eabs	mean	1	13853
683.649831	2	5	10	1	2	Eabs	mean	1	8827
1300.360577	2	6	1	1	2	Eabs	mean	1	9786
1293.081435	2	6	2	1	2	Eabs	mean	1	21408
1285.825953	2	6	3	1	2	Eabs	mean	1	40441
1253.376876	2	6	4	1	2	Eabs	mean	1	67495
1224.191748	2	6	5	1	2	Eabs	mean	1	90739
1202.603945	2	6	6	1	2	Eabs	mean	1	99179
1174.073098	2	6	7	1	2	Eabs	mean	1	89766
1135.000339	2	6	8	1	2	Eabs	mean	1	70776
1083.855426	2	6	9	1	2	Eabs	mean	1	48458
998.603661	2	6	10	1	2	Eabs	mean	1	27318
1765.497204	2	7	1	1	2	Eabs	mean	1	17971
1781.349301	2	7	2	1	2	Eabs	mean	1	38811
1765.263083	2	7	3	1	2	Eabs	mean	1	74951
1725.645258	2	7	4	1	2	Eabs	mean	1	125014
1692.900133	2	7	5	1	2	Eabs	mean	1	173021
1654.360582	2	7	6	1	2	Eabs	mean	1	195345
1612.524051	2	7	7	1	2	Eabs	mean	1	183454
1563.262967	2	7	8	1	2	Eabs	mean	1	151358
1495.026755	2	7	9	1	2	Eabs	mean	1	108777
1387.089549	2	7	10	1	2	Eabs	mean	1	63549
2396.398559	2	8	1	1	2	Eabs	mean	1	20343
2462.813592	2	8	2	1	2	Eabs	mean	1	44247
2444.700895	2	8	3	1	2	Eabs	mean	1	87264
2402.378762	2	8	4	1	2	Eabs	mean	1	146924
2351.856148	2	8	5	1	2	Eabs	mean	1	206581
2302.578044	2	8	6	1	2	Eabs	mean	1	235517
2242.525077	2	8	7	1	2	Eabs	mean	1	224126
2168.778318	2	8	8	1	2	Eabs	mean	1	188771
2063.696498	2	8	9	1	2	Eabs	mean	1	139112
1915.861035	2	8	10	1	2	Eabs	mean	1	84300
3273.638951	2	9	1	1	2	Eabs	mean	1	13867
3367.039241	2	9	2	1	2	Eabs	mean	1	32849
3366.324512	2	9	3	1	2	Eabs	mean	1	68821
3306.906996	2	9	4	1	2	Eabs	mean	1	121590
3225.375072	2	9	5	1	2	Eabs	mean	1	172748
3136.645680	2	9	6	1	2	Eabs	mean	1	198417
3048.612182	2	9	7	1	2	Eabs	mean	1	190986
2956.996179	2	9	8	1	2	Eabs	mean	1	160830
2843.614302	2	9	9	1	2	Eabs	mean	1	117663
2652.034147	2	9	10	1	2	Eabs	mean	1	71305
4563.378932	2	10	1	1	2	Eabs	mean	1	6282
4751.591466	2	10	2	1	2	Eabs	mean	1	16430
4716.165494	2	10	3	1	2	Eabs	mean	1	37453
4558.456785	2	10	4	1	2	Eabs	mean	1	69328
4349.892191	2	10	5	1	2	Eabs	mean	1	100905
4165.120682	2	10	6	1	2	Eabs	mean	1	118612
4012.554069	2	10	7	1	2	Eabs	mean	1	115263
3921.868209	2	10	8	1	2	Eabs	mean	1	95143
3821.377308	2	10	9	1	2	Eabs	mean	1	65508
3603.698130	2	10	10	1	2	Eabs	mean	1	37362
NaN	3	1	1	1	2	Eabs	mean	1	49
NaN	3	1	2	1	2	Eabs	mean	1	70
NaN	3	1	3	1	2	Eabs	mean	1	104
NaN	3	1	4	1	2	Eabs	mean	1	76
NaN	3	1	5	1	2	Eabs	mean	1	80
NaN	3	1	6	1	2	Eabs	mean	1	54
NaN	3	1	7	1	2	Eabs	mean	1	34
NaN	3	1	8	1	2	Eabs	mean	1	14
NaN	3	1	9	1	2	Eabs	mean	1	5
NaN	3	1	10	1	2	Eabs	mean	1	1
440.081718	3	2	1	1	2	Eabs	mean	1	327
445.002789	3	2	2	1	2	Eabs	mean	1	570
419.677859	3	2	3	1	2	Eabs	mean	1	786
423.736977	3	2	4	1	2	Eabs	mean	1	917
415.675449	3	2	5	1	2	Eabs	mean	1	1000
409.556637	3	2	6	1	2	Eabs	mean	1	876
397.863348	3	2	7	1	2	Eabs	mean	1	759
390.024758	3	2	8	1	2	Eabs	mean	1	563
365.392633	3	2	9	1	2	Eabs	mean	1	330
NaN	3	2	10	1	2	Eabs	mean	1	132
602.500485	3	3	1	1	2	Eabs	mean	1	620
592.801886	3	3	2	1	2	Eabs	mean	1	1218
586.710470	3	3	3	1	2	Eabs	mean	1	2036
569.310481	3	3	4	1	2	Eabs	mean	1	3068
566.776778	3	3	5	1	2	Eabs	mean	1	3907
561.732210	3	3	6	1	2	Eabs	mean	1	4016
554.892078	3	3	7	1	2	Eabs	mean	1	3658
531.629826	3	3	8	1	2	Eabs	mean	1	3060
505.768091	3	3	9	1	2	Eabs	mean	1	2247
468.315411	3	3	10	1	2	Eabs	mean	1	1377
903.409868	3	4	1	1	2	Eabs	mean	1	891
903.126969	3	4	2	1	2	Eabs	mean	1	1914
907.465293	3	4	3	1	2	Eabs	mean	1	3500
853.214804	3	4	4	1	2	Eabs	mean	1	5913
819.035936	3	4	5	1	2	Eabs	mean	1	8528
799.991493	3	4	6	1	2	Eabs	mean	1	9542
783.227943	3	4	7	1	2	Eabs	mean	1	9014
761.601455	3	4	8	1	2	Eabs	mean	1	8229
726.490175	3	4	9	1	2	Eabs	mean	1	6731
653.865498	3	4	10	1	2	Eabs	mean	1	4962
1278.345790	3	5	1	1	2	Eabs	mean	1	3301
1282.669304	3	5	2	1	2	Eabs	mean	1	7097
1268.345923	3	5	3	1	2	Eabs	mean	1	12744
1229.221517	3	5	4	1	2	Eabs	mean	1	20679
1192.601671	3	5	5	1	2	Eabs	mean	1	27848
1161.546089	3	5	6	1	2	Eabs	mean	1	30223
1132.688760	3	5	7	1	2	Eabs	mean	1	27943
1092.662544	3	5	8	1	2	Eabs	mean	1	23595
1030.534314	3	5	9	1	2	Eabs	mean	1	17887
943.638691	3	5	10	1	2	Eabs	mean	1	12149
1788.241720	3	6	1	1	2	Eabs	mean	1	9823
1799.455946	3	6	2	1	2	Eabs	mean	1	22218
1776.703732	3	6	3	1	2	Eabs	mean	1	43126
1736.554868	3	6	4	1	2	Eabs	mean	1	72215
1698.925383	3	6	5	1	2	Eabs	mean	1	98858
1662.852854	3	6	6	1	2	Eabs	mean	1	109440
1623.019985	3	6	7	1	2	Eabs	mean	1	101141
1565.608257	3	6	8	1	2	Eabs	mean	1	81280
1491.030442	3	6	9	1	2	Eabs	mean	1	57581
1364.975550	3	6	10	1	2	Eabs	mean	1	34092
2453.387842	3	7	1	1	2	Eabs	mean	1	18341
2479.937614	3	7	2	1	2	Eabs	mean	1	41484
2459.520577	3	7	3	1	2	Eabs	mean	1	81883
2399.182503	3	7	4	1	2	Eabs	mean	1	139840
2343.713637	3	7	5	1	2	Eabs	mean	1	197170
2282.713032	3	7	6	1	2	Eabs	mean	1	227052
2228.098788	3	7	7	1	2	Eabs	mean	1	216360
2154.787205	3	7	8	1	2	Eabs	mean	1	181517
2048.992260	3	7	9	1	2	Eabs	mean	1	131821
1897.577597	3	7	10	1	2	Eabs	mean	1	79535
3354.100136	3	8	1	1	2	Eabs	mean	1	22909
3413.733082	3	8	2	1	2	Eabs	mean	1	52065
3404.770760	3	8	3	1	2	Eabs	mean	1	104482
3347.849022	3	8	4	1	2	Eabs	mean	1	180467
3274.967008	3	8	5	1	2	Eabs	mean	1	255650
3194.438541	3	8	6	1	2	Eabs	mean	1	294578
3102.914090	3	8	7	1	2	Eabs	mean	1	284532
2996.588251	3	8	8	1	2	Eabs	mean	1	239979
2854.916830	3	8	9	1	2	Eabs	mean	1	177679
2640.647691	3	8	10	1	2	Eabs	mean	1	109724
4520.475029	3	9	1	1	2	Eabs	mean	1	18505
4658.523417	3	9	2	1	2	Eabs	mean	1	44120
4664.530501	3	9	3	1	2	Eabs	mean	1	93486
4579.210337	3	9	4	1	2	Eabs	mean	1	165808
4471.680919	3	9	5	1	2	Eabs	mean	1	238248
4356.675979	3	9	6	1	2	Eabs	mean	1	275934
4226.183180	3	9	7	1	2	Eabs	mean	1	267089
4085.622636	3	9	8	1	2	Eabs	mean	1	225837
3920.335139	3	9	9	1	2	Eabs	mean	1	164161
3659.257037	3	9	10	1	2	Eabs	mean	1	99764
6000.338042	3	10	1	1	2	Eabs	mean	1	9903
6348.230598	3	10	2	1	2	Eabs	mean	1	24714
6347.227696	3	10	3	1	2	Eabs	mean	1	55428
6167.038570	3	10	4	1	2	Eabs	mean	1	103596
5946.313068	3	10	5	1	2	Eabs	mean	1	152192
5723.378463	3	10	6	1	2	Eabs	mean	1	182883
5505.443609	3	10	7	1	2	Eabs	mean	1	180655
5361.706891	3	10	8	1	2	Eabs	mean	1	151118
5203.343462	3	10	9	1	2	Eabs	mean	1	105335
4955.874918	3	10	10	1	2	Eabs	mean	1	60121
384.289431	4	1	1	1	2	Eabs	mean	1	251
381.402859	4	1	2	1	2	Eabs	mean	1	365
382.103549	4	1	3	1	2	Eabs	mean	1	447
377.792655	4	1	4	1	2	Eabs	mean	1	421
382.844851	4	1	5	1	2	Eabs	mean	1	393
379.997986	4	1	6	1	2	Eabs	mean	1	320
358.302452	4	1	7	1	2	Eabs	mean	1	222
NaN	4	1	8	1	2	Eabs	mean	1	134
NaN	4	1	9	1	2	Eabs	mean	1	51
NaN	4	1	10	1	2	Eabs	mean	1	12
552.201640	4	2	1	1	2	Eabs	mean	1	710
550.924618	4	2	2	1	2	Eabs	mean	1	1239
546.862890	4	2	3	1	2	Eabs	mean	1	1883
526.904088	4	2	4	1	2	Eabs	mean	1	2399
525.560762	4	2	5	1	2	Eabs	mean	1	2526
527.235434	4	2	6	1	2	Eabs	mean	1	2341
508.729424	4	2	7	1	2	Eabs	mean	1	1812
495.060596	4	2	8	1	2	Eabs	mean	1	1392
471.052324	4	2	9	1	2	Eabs	mean	1	1027
444.501110	4	2	10	1	2	Eabs	mean	1	458
829.418405	4	3	1	1	2	Eabs	mean	1	520
838.249921	4	3	2	1	2	Eabs	mean	1	1193
784.769660	4	3	3	1	2	Eabs	mean	1	2243
748.243979	4	3	4	1	2	Eabs	mean	1	4240
724.014108	4	3	5	1	2	Eabs	mean	1	5808
724.277918	4	3	6	1	2	Eabs	mean	1	5924
724.386770	4	3	7	1	2	Eabs	mean	1	5451
698.327572	4	3	8	1	2	Eabs	mean	1	4870
655.584576	4	3	9	1	2	Eabs	mean	1	4112
622.486889	4	3	10	1	2	Eabs	mean	1	2750
1261.362878	4	4	1	1	2	Eabs	mean	1	981
1233.701546	4	4	2	1	2	Eabs	mean	1	2018
1216.167089	4	4	3	1	2	Eabs	mean	1	4063
1143.457666	4	4	4	1	2	Eabs	mean	1	7308
1088.736062	4	4	5	1	2	Eabs	mean	1	10766
1076.020068	4	4	6	1	2	Eabs	mean	1	12123
1070.227129	4	4	7	1	2	Eabs	mean	1	11739
1036.666934	4	4	8	1	2	Eabs	mean	1	10700
975.446907	4	4	9	1	2	Eabs	mean	1	9099
883.089458	4	4	10	1	2	Eabs	mean	1	6980
1773.597794	4	5	1	1	2	Eabs	mean	1	2844
1790.124898	4	5	2	1	2	Eabs	mean	1	6240
1756.810927	4	5	3	1	2	Eabs	mean	1	11993
1684.686101	4	5	4	1	2	Eabs	mean	1	20010
1622.481766	4	5	5	1	2	Eabs	mean	1	28386
1589.779982	4	5	6	1	2	Eabs	mean	1	32264
1550.025741	4	5	7	1	2	Eabs	mean	1	31012
1497.916123	4	5	8	1	2	Eabs	mean	1	26969
1422.587375	4	5	9	1	2	Eabs	mean	1	21763
1289.924379	4	5	10	1	2	Eabs	mean	1	15526
2530.195775	4	6	1	1	2	Eabs	mean	1	9480
2516.036669	4	6	2	1	2	Eabs	mean	1	21294
2496.427408	4	6	3	1	2	Eabs	mean	1	41599
2421.582870	4	6	4	1	2	Eabs	mean	1	69858
2355.455390	4	6	5	1	2	Eabs	mean	1	96590
2294.145874	4	6	6	1	2	Eabs	mean	1	109026
2227.296952	4	6	7	1	2	Eabs	mean	1	102616
2153.399910	4	6	8	1	2	Eabs	mean	1	85109
2039.407765	4	6	9	1	2	Eabs	mean	1	62149
1862.866176	4	6	10	1	2	Eabs	mean	1	38985
3447.407206	4	7	1	1	2	Eabs	mean	1	20118
3467.669372	4	7	2	1	2	Eabs	mean	1	45177
3429.274987	4	7	3	1	2	Eabs	mean	1	88925
3351.023944	4	7	4	1	2	Eabs	mean	1	150302
3268.303903	4	7	5	1	2	Eabs	mean	1	211286
3180.135825	4	7	6	1	2	Eabs	mean	1	242711
3088.835354	4	7	7	1	2	Eabs	mean	1	233714
2981.368673	4	7	8	1	2	Eabs	mean	1	197045
2832.173372	4	7	9	1	2	Eabs	mean	1	145130
2618.986500	4	7	10	1	2	Eabs	mean	1	89648
4672.148346	4	8	1	1	2	Eabs	mean	1	26811
4747.105805	4	8	2	1	2	Eabs	mean	1	60704
4718.104417	4	8	3	1	2	Eabs	mean	1	121533
4628.965303	4	8	4	1	2	Eabs	mean	1	207423
4521.243236	4	8	5	1	2	Eabs	mean	1	294611
4411.712872	4	8	6	1	2	Eabs	mean	1	338973
4292.052752	4	8	7	1	2	Eabs	mean	1	327750
4144.074963	4	8	8	1	2	Eabs	mean	1	278726
3944.918834	4	8	9	1	2	Eabs	mean	1	208805
3655.114595	4	8	10	1	2	Eabs	mean	1	130152
6195.182945	4	9	1	1	2	Eabs	mean	1	23646
6423.743165	4	9	2	1	2	Eabs	mean	1	54609
6422.410359	4	9	3	1	2	Eabs	mean	1	114507
6315.520740	4	9	4	1	2	Eabs	mean	1	202915
6190.309438	4	9	5	1	2	Eabs	mean	1	291815
6025.462180	4	9	6	1	2	Eabs	mean	1	339017
5831.447212	4	9	7	1	2	Eabs	mean	1	331824
5630.410739	4	9	8	1	2	Eabs	mean	1	281902
5392.711874	4	9	9	1	2	Eabs	mean	1	208587
5030.282657	4	9	10	1	2	Eabs	mean	1	127872
8005.796248	4	10	1	1	2	Eabs	mean	1	13687
8507.085296	4	10	2	1	2	Eabs	mean	1	32909
8551.511013	4	10	3	1	2	Eabs	mean	1	73549
8394.943383	4	10	4	1	2	Eabs	mean	1	135281
8147.484656	4	10	5	1	2	Eabs	mean	1	200452
7872.758986	4	10	6	1	2	Eabs	mean	1	240587
7575.892706	4	10	7	1	2	Eabs	mean	1	243608
7348.413434	4	10	8	1	2	Eabs	mean	1	208712
7133.413904	4	10	9	1	2	Eabs	mean	1	150176
6765.175764	4	10	10	1	2	Eabs	mean	1	86649
507.056380	5	1	1	1	2	Eabs	mean	1	6459
508.324650	5	1	2	1	2	Eabs	mean	1	5495
500.595529	5	1	3	1	2	Eabs	mean	1	4501
491.314051	5	1	4	1	2	Eabs	mean	1	3822
480.951730	5	1	5	1	2	Eabs	mean	1	2925
470.174195	5	1	6	1	2	Eabs	mean	1	2093
455.107229	5	1	7	1	2	Eabs	mean	1	1558
439.413978	5	1	8	1	2	Eabs	mean	1	1129
428.933108	5	1	9	1	2	Eabs	mean	1	633
NaN	5	1	10	1	2	Eabs	mean	1	188
714.245334	5	2	1	1	2	Eabs	mean	1	711
703.862803	5	2	2	1	2	Eabs	mean	1	1402
684.342237	5	2	3	1	2	Eabs	mean	1	2575
653.337298	5	2	4	1	2	Eabs	mean	1	4348
643.929269	5	2	5	1	2	Eabs	mean	1	5567
647.090100	5	2	6	1	2	Eabs	mean	1	5384
633.963374	5	2	7	1	2	Eabs	mean	1	4810
614.300848	5	2	8	1	2	Eabs	mean	1	4239
581.582210	5	2	9	1	2	Eabs	mean	1	3403
542.315559	5	2	10	1	2	Eabs	mean	1	1993
1225.583874	5	3	1	1	2	Eabs	mean	1	546
1170.968104	5	3	2	1	2	Eabs	mean	1	1166
1151.657708	5	3	3	1	2	Eabs	mean	1	2299
1014.254114	5	3	4	1	2	Eabs	mean	1	4726
948.097732	5	3	5	1	2	Eabs	mean	1	7361
952.189587	5	3	6	1	2	Eabs	mean	1	7763
935.634274	5	3	7	1	2	Eabs	mean	1	7524
900.277941	5	3	8	1	2	Eabs	mean	1	7120
840.659949	5	3	9	1	2	Eabs	mean	1	6697
759.776129	5	3	10	1	2	Eabs	mean	1	5785
1761.393473	5	4	1	1	2	Eabs	mean	1	1200
1711.263814	5	4	2	1	2	Eabs	mean	1	2576
1705.288737	5	4	3	1	2	Eabs	mean	1	5052
1555.573362	5	4	4	1	2	Eabs	mean	1	9440
1468.963501	5	4	5	1	2	Eabs	mean	1	14265
1479.012220	5	4	6	1	2	Eabs	mean	1	16156
1458.101834	5	4	7	1	2	Eabs	mean	1	16001
1417.847821	5	4	8	1	2	Eabs	mean	1	14442
1339.559332	5	4	9	1	2	Eabs	mean	1	12470
1199.257038	5	4	10	1	2	Eabs	mean	1	9833
2468.134198	5	5	1	1	2	Eabs	mean	1	3469
2457.875713	5	5	2	1	2	Eabs	mean	1	7204
2411.229947	5	5	3	1	2	Eabs	mean	1	13513
2299.818764	5	5	4	1	2	Eabs	mean	1	23318
2200.966426	5	5	5	1	2	Eabs	mean	1	33390
2161.616067	5	5	6	1	2	Eabs	mean	1	38757
2107.093791	5	5	7	1	2	Eabs	mean	1	38984
2042.611673	5	5	8	1	2	Eabs	mean	1	35416
1921.747595	5	5	9	1	2	Eabs	mean	1	29477
1772.133365	5	5	10	1	2	Eabs	mean	1	21858
3534.912075	5	6	1	1	2	Eabs	mean	1	11350
3507.857727	5	6	2	1	2	Eabs	mean	1	24347
3453.450289	5	6	3	1	2	Eabs	mean	1	45846
3356.892327	5	6	4	1	2	Eabs	mean	1	74346
3255.754723	5	6	5	1	2	Eabs	mean	1	101098
3164.075364	5	6	6	1	2	Eabs	mean	1	114597
3060.884087	5	6	7	1	2	Eabs	mean	1	109342
2937.594431	5	6	8	1	2	Eabs	mean	1	92422
2770.674037	5	6	9	1	2	Eabs	mean	1	70609
2528.614818	5	6	10	1	2	Eabs	mean	1	47388
4755.160257	5	7	1	1	2	Eabs	mean	1	24572
4782.499590	5	7	2	1	2	Eabs	mean	1	53233
