tSigma	L	C	S	PYRAMIDLVL	TARGET	response_type	statistic	eccentricity	N
35.557545	5	5	4	1	2	tMatch	sigma	1	23318
43.706548	5	5	5	1	2	tMatch	sigma	1	33390
55.318784	5	5	6	1	2	tMatch	sigma	1	38757
69.569377	5	5	7	1	2	tMatch	sigma	1	38984
85.586083	5	5	8	1	2	tMatch	sigma	1	35416
104.807864	5	5	9	1	2	tMatch	sigma	1	29477
129.695304	5	5	10	1	2	tMatch	sigma	1	21858
33.173144	5	6	1	1	2	tMatch	sigma	1	11350
37.614069	5	6	2	1	2	tMatch	sigma	1	24347
44.177089	5	6	3	1	2	tMatch	sigma	1	45846
52.325040	5	6	4	1	2	tMatch	sigma	1	74346
64.218306	5	6	5	1	2	tMatch	sigma	1	101098
80.656764	5	6	6	1	2	tMatch	sigma	1	114597
101.245146	5	6	7	1	2	tMatch	sigma	1	109342
125.717964	5	6	8	1	2	tMatch	sigma	1	92422
154.024902	5	6	9	1	2	tMatch	sigma	1	70609
188.125533	5	6	10	1	2	tMatch	sigma	1	47388
47.942798	5	7	1	1	2	tMatch	sigma	1	24572
54.424468	5	7	2	1	2	tMatch	sigma	1	53233
63.449621	5	7	3	1	2	tMatch	sigma	1	101155
75.372635	5	7	4	1	2	tMatch	sigma	1	166681
92.503785	5	7	5	1	2	tMatch	sigma	1	231444
115.915039	5	7	6	1	2	tMatch	sigma	1	262178
146.318561	5	7	7	1	2	tMatch	sigma	1	250551
182.574424	5	7	8	1	2	tMatch	sigma	1	211454
224.589978	5	7	9	1	2	tMatch	sigma	1	159273
275.637856	5	7	10	1	2	tMatch	sigma	1	99821
70.037255	5	8	1	1	2	tMatch	sigma	1	32540
78.620738	5	8	2	1	2	tMatch	sigma	1	69740
90.993740	5	8	3	1	2	tMatch	sigma	1	136332
108.998951	5	8	4	1	2	tMatch	sigma	1	229607
134.306642	5	8	5	1	2	tMatch	sigma	1	321100
168.591843	5	8	6	1	2	tMatch	sigma	1	371355
212.961854	5	8	7	1	2	tMatch	sigma	1	360262
265.317594	5	8	8	1	2	tMatch	sigma	1	308896
326.524417	5	8	9	1	2	tMatch	sigma	1	235406
400.907270	5	8	10	1	2	tMatch	sigma	1	150864
101.647414	5	9	1	1	2	tMatch	sigma	1	28390
113.209028	5	9	2	1	2	tMatch	sigma	1	63670
130.992006	5	9	3	1	2	tMatch	sigma	1	131174
157.419963	5	9	4	1	2	tMatch	sigma	1	230373
195.233890	5	9	5	1	2	tMatch	sigma	1	329291
246.228772	5	9	6	1	2	tMatch	sigma	1	385614
311.638287	5	9	7	1	2	tMatch	sigma	1	378611
388.134768	5	9	8	1	2	tMatch	sigma	1	326926
476.523008	5	9	9	1	2	tMatch	sigma	1	248031
580.109829	5	9	10	1	2	tMatch	sigma	1	157820
150.744167	5	10	1	1	2	tMatch	sigma	1	16857
165.710605	5	10	2	1	2	tMatch	sigma	1	39252
187.804227	5	10	3	1	2	tMatch	sigma	1	85619
227.850367	5	10	4	1	2	tMatch	sigma	1	156712
283.933951	5	10	5	1	2	tMatch	sigma	1	233083
359.128636	5	10	6	1	2	tMatch	sigma	1	283441
451.871566	5	10	7	1	2	tMatch	sigma	1	290032
560.799792	5	10	8	1	2	tMatch	sigma	1	255939
685.372303	5	10	9	1	2	tMatch	sigma	1	189404
826.631012	5	10	10	1	2	tMatch	sigma	1	115564
7.285073	6	1	1	1	2	tMatch	sigma	1	2013
9.427131	6	1	2	1	2	tMatch	sigma	1	2690
11.385923	6	1	3	1	2	tMatch	sigma	1	3753
13.759911	6	1	4	1	2	tMatch	sigma	1	4746
18.219636	6	1	5	1	2	tMatch	sigma	1	4930
23.614046	6	1	6	1	2	tMatch	sigma	1	4213
29.010863	6	1	7	1	2	tMatch	sigma	1	3724
34.838801	6	1	8	1	2	tMatch	sigma	1	3091
42.084305	6	1	9	1	2	tMatch	sigma	1	2109
49.800178	6	1	10	1	2	tMatch	sigma	1	778
9.485621	6	2	1	1	2	tMatch	sigma	1	316
11.449332	6	2	2	1	2	tMatch	sigma	1	666
13.352385	6	2	3	1	2	tMatch	sigma	1	1460
14.502351	6	2	4	1	2	tMatch	sigma	1	3675
20.677705	6	2	5	1	2	tMatch	sigma	1	5501
28.892272	6	2	6	1	2	tMatch	sigma	1	5489
36.728218	6	2	7	1	2	tMatch	sigma	1	5223
45.069871	6	2	8	1	2	tMatch	sigma	1	4749
54.791117	6	2	9	1	2	tMatch	sigma	1	4635
65.650429	6	2	10	1	2	tMatch	sigma	1	3955
14.993135	6	3	1	1	2	tMatch	sigma	1	618
16.976203	6	3	2	1	2	tMatch	sigma	1	1268
19.088083	6	3	3	1	2	tMatch	sigma	1	2573
21.475514	6	3	4	1	2	tMatch	sigma	1	5568
28.248862	6	3	5	1	2	tMatch	sigma	1	8795
38.668326	6	3	6	1	2	tMatch	sigma	1	9486
49.710748	6	3	7	1	2	tMatch	sigma	1	9298
61.250741	6	3	8	1	2	tMatch	sigma	1	8536
75.233343	6	3	9	1	2	tMatch	sigma	1	7599
90.468277	6	3	10	1	2	tMatch	sigma	1	6719
22.294718	6	4	1	1	2	tMatch	sigma	1	1482
26.124019	6	4	2	1	2	tMatch	sigma	1	3249
28.780506	6	4	3	1	2	tMatch	sigma	1	6076
33.369358	6	4	4	1	2	tMatch	sigma	1	11317
41.482486	6	4	5	1	2	tMatch	sigma	1	17447
53.603027	6	4	6	1	2	tMatch	sigma	1	20451
67.496912	6	4	7	1	2	tMatch	sigma	1	20719
84.014093	6	4	8	1	2	tMatch	sigma	1	19759
103.222726	6	4	9	1	2	tMatch	sigma	1	17146
126.296493	6	4	10	1	2	tMatch	sigma	1	13633
33.272329	6	5	1	1	2	tMatch	sigma	1	4869
37.958114	6	5	2	1	2	tMatch	sigma	1	9771
43.545172	6	5	3	1	2	tMatch	sigma	1	17403
50.912815	6	5	4	1	2	tMatch	sigma	1	29513
62.176107	6	5	5	1	2	tMatch	sigma	1	41624
78.140629	6	5	6	1	2	tMatch	sigma	1	48204
97.622606	6	5	7	1	2	tMatch	sigma	1	48959
120.512063	6	5	8	1	2	tMatch	sigma	1	44858
146.456465	6	5	9	1	2	tMatch	sigma	1	38028
180.931910	6	5	10	1	2	tMatch	sigma	1	29027
46.874507	6	6	1	1	2	tMatch	sigma	1	14986
53.693222	6	6	2	1	2	tMatch	sigma	1	30659
62.510985	6	6	3	1	2	tMatch	sigma	1	55395
74.272244	6	6	4	1	2	tMatch	sigma	1	88313
91.025329	6	6	5	1	2	tMatch	sigma	1	118454
113.841177	6	6	6	1	2	tMatch	sigma	1	132470
142.447940	6	6	7	1	2	tMatch	sigma	1	127766
176.537325	6	6	8	1	2	tMatch	sigma	1	109888
215.762969	6	6	9	1	2	tMatch	sigma	1	86926
264.462051	6	6	10	1	2	tMatch	sigma	1	60443
68.566252	6	7	1	1	2	tMatch	sigma	1	30740
76.982743	6	7	2	1	2	tMatch	sigma	1	64187
89.492474	6	7	3	1	2	tMatch	sigma	1	119319
106.394464	6	7	4	1	2	tMatch	sigma	1	193046
130.749132	6	7	5	1	2	tMatch	sigma	1	264290
163.788064	6	7	6	1	2	tMatch	sigma	1	298803
206.393590	6	7	7	1	2	tMatch	sigma	1	286388
257.084101	6	7	8	1	2	tMatch	sigma	1	244348
316.094160	6	7	9	1	2	tMatch	sigma	1	185537
386.226110	6	7	10	1	2	tMatch	sigma	1	121966
99.528594	6	8	1	1	2	tMatch	sigma	1	39584
112.328045	6	8	2	1	2	tMatch	sigma	1	82893
129.569405	6	8	3	1	2	tMatch	sigma	1	157815
154.267249	6	8	4	1	2	tMatch	sigma	1	262848
189.296873	6	8	5	1	2	tMatch	sigma	1	366623
237.364090	6	8	6	1	2	tMatch	sigma	1	421924
299.454776	6	8	7	1	2	tMatch	sigma	1	414818
372.818472	6	8	8	1	2	tMatch	sigma	1	362360
458.286109	6	8	9	1	2	tMatch	sigma	1	280606
562.661400	6	8	10	1	2	tMatch	sigma	1	187109
142.693123	6	9	1	1	2	tMatch	sigma	1	32589
161.054968	6	9	2	1	2	tMatch	sigma	1	71702
185.006665	6	9	3	1	2	tMatch	sigma	1	145107
222.021503	6	9	4	1	2	tMatch	sigma	1	251476
275.344175	6	9	5	1	2	tMatch	sigma	1	357855
346.484271	6	9	6	1	2	tMatch	sigma	1	421746
437.269972	6	9	7	1	2	tMatch	sigma	1	420054
544.251758	6	9	8	1	2	tMatch	sigma	1	371676
668.811092	6	9	9	1	2	tMatch	sigma	1	290591
816.033407	6	9	10	1	2	tMatch	sigma	1	193588
213.781319	6	10	1	1	2	tMatch	sigma	1	19062
234.470008	6	10	2	1	2	tMatch	sigma	1	41605
266.112929	6	10	3	1	2	tMatch	sigma	1	88954
319.405708	6	10	4	1	2	tMatch	sigma	1	162840
398.008027	6	10	5	1	2	tMatch	sigma	1	242241
502.800056	6	10	6	1	2	tMatch	sigma	1	297926
633.657065	6	10	7	1	2	tMatch	sigma	1	310657
788.362390	6	10	8	1	2	tMatch	sigma	1	282210
966.502017	6	10	9	1	2	tMatch	sigma	1	217131
1169.427991	6	10	10	1	2	tMatch	sigma	1	139657
9.867121	7	1	1	1	2	tMatch	sigma	1	970
11.825250	7	1	2	1	2	tMatch	sigma	1	1587
13.425855	7	1	3	1	2	tMatch	sigma	1	2642
15.344320	7	1	4	1	2	tMatch	sigma	1	4612
20.851205	7	1	5	1	2	tMatch	sigma	1	5782
27.943046	7	1	6	1	2	tMatch	sigma	1	5782
35.986501	7	1	7	1	2	tMatch	sigma	1	5437
44.119693	7	1	8	1	2	tMatch	sigma	1	5088
53.664557	7	1	9	1	2	tMatch	sigma	1	4410
65.755349	7	1	10	1	2	tMatch	sigma	1	2793
12.751403	7	2	1	1	2	tMatch	sigma	1	445
14.964972	7	2	2	1	2	tMatch	sigma	1	989
17.655252	7	2	3	1	2	tMatch	sigma	1	2048
20.041770	7	2	4	1	2	tMatch	sigma	1	4424
26.727246	7	2	5	1	2	tMatch	sigma	1	7339
36.774198	7	2	6	1	2	tMatch	sigma	1	7924
47.802931	7	2	7	1	2	tMatch	sigma	1	7835
59.451302	7	2	8	1	2	tMatch	sigma	1	7248
72.682440	7	2	9	1	2	tMatch	sigma	1	6526
88.391145	7	2	10	1	2	tMatch	sigma	1	6076
21.713503	7	3	1	1	2	tMatch	sigma	1	758
24.112036	7	3	2	1	2	tMatch	sigma	1	1557
27.139159	7	3	3	1	2	tMatch	sigma	1	3200
31.121151	7	3	4	1	2	tMatch	sigma	1	6669
39.296663	7	3	5	1	2	tMatch	sigma	1	10841
52.072557	7	3	6	1	2	tMatch	sigma	1	12692
66.889061	7	3	7	1	2	tMatch	sigma	1	12653
84.380977	7	3	8	1	2	tMatch	sigma	1	12425
102.671342	7	3	9	1	2	tMatch	sigma	1	11163
124.653718	7	3	10	1	2	tMatch	sigma	1	9689
31.748555	7	4	1	1	2	tMatch	sigma	1	2235
36.140810	7	4	2	1	2	tMatch	sigma	1	4493
41.571211	7	4	3	1	2	tMatch	sigma	1	8501
47.436587	7	4	4	1	2	tMatch	sigma	1	15012
58.833171	7	4	5	1	2	tMatch	sigma	1	22980
75.041937	7	4	6	1	2	tMatch	sigma	1	27173
95.386011	7	4	7	1	2	tMatch	sigma	1	27684
117.848958	7	4	8	1	2	tMatch	sigma	1	26434
144.185935	7	4	9	1	2	tMatch	sigma	1	23375
177.281649	7	4	10	1	2	tMatch	sigma	1	18731
46.235945	7	5	1	1	2	tMatch	sigma	1	7325
53.127117	7	5	2	1	2	tMatch	sigma	1	14203
61.292064	7	5	3	1	2	tMatch	sigma	1	25207
71.635778	7	5	4	1	2	tMatch	sigma	1	41101
87.623568	7	5	5	1	2	tMatch	sigma	1	58084
109.225882	7	5	6	1	2	tMatch	sigma	1	67850
135.968509	7	5	7	1	2	tMatch	sigma	1	69046
168.573830	7	5	8	1	2	tMatch	sigma	1	63004
204.778529	7	5	9	1	2	tMatch	sigma	1	53854
252.777987	7	5	10	1	2	tMatch	sigma	1	41007
66.807932	7	6	1	1	2	tMatch	sigma	1	20149
75.695427	7	6	2	1	2	tMatch	sigma	1	39948
88.291255	7	6	3	1	2	tMatch	sigma	1	71467
104.528416	7	6	4	1	2	tMatch	sigma	1	112939
127.599368	7	6	5	1	2	tMatch	sigma	1	152075
159.201313	7	6	6	1	2	tMatch	sigma	1	172938
198.881947	7	6	7	1	2	tMatch	sigma	1	168877
246.383082	7	6	8	1	2	tMatch	sigma	1	148477
300.450570	7	6	9	1	2	tMatch	sigma	1	118903
367.999245	7	6	10	1	2	tMatch	sigma	1	85012
95.858074	7	7	1	1	2	tMatch	sigma	1	38619
109.591144	7	7	2	1	2	tMatch	sigma	1	77455
126.997768	7	7	3	1	2	tMatch	sigma	1	143128
150.628436	7	7	4	1	2	tMatch	sigma	1	232372
183.869800	7	7	5	1	2	tMatch	sigma	1	318500
229.476456	7	7	6	1	2	tMatch	sigma	1	365039
288.008563	7	7	7	1	2	tMatch	sigma	1	355880
358.403029	7	7	8	1	2	tMatch	sigma	1	309997
440.355676	7	7	9	1	2	tMatch	sigma	1	241734
540.622229	7	7	10	1	2	tMatch	sigma	1	163482
138.730049	7	8	1	1	2	tMatch	sigma	1	47185
157.596097	7	8	2	1	2	tMatch	sigma	1	96231
181.888152	7	8	3	1	2	tMatch	sigma	1	183454
216.756989	7	8	4	1	2	tMatch	sigma	1	303785
265.686274	7	8	5	1	2	tMatch	sigma	1	425137
332.430460	7	8	6	1	2	tMatch	sigma	1	497280
418.452123	7	8	7	1	2	tMatch	sigma	1	494186
520.608969	7	8	8	1	2	tMatch	sigma	1	440206
639.380398	7	8	9	1	2	tMatch	sigma	1	351737
785.707365	7	8	10	1	2	tMatch	sigma	1	243006
202.824238	7	9	1	1	2	tMatch	sigma	1	36558
228.452419	7	9	2	1	2	tMatch	sigma	1	76387
261.008760	7	9	3	1	2	tMatch	sigma	1	152226
311.787258	7	9	4	1	2	tMatch	sigma	1	261591
385.354279	7	9	5	1	2	tMatch	sigma	1	375038
483.782629	7	9	6	1	2	tMatch	sigma	1	446140
610.713152	7	9	7	1	2	tMatch	sigma	1	452321
760.163997	7	9	8	1	2	tMatch	sigma	1	408794
931.545396	7	9	9	1	2	tMatch	sigma	1	331908
1138.951469	7	9	10	1	2	tMatch	sigma	1	233514
300.422134	7	10	1	1	2	tMatch	sigma	1	19473
333.936793	7	10	2	1	2	tMatch	sigma	1	39945
376.402007	7	10	3	1	2	tMatch	sigma	1	81533
450.344302	7	10	4	1	2	tMatch	sigma	1	146704
559.181547	7	10	5	1	2	tMatch	sigma	1	220325
702.076339	7	10	6	1	2	tMatch	sigma	1	275620
886.355791	7	10	7	1	2	tMatch	sigma	1	293872
1103.821403	7	10	8	1	2	tMatch	sigma	1	278934
1358.661936	7	10	9	1	2	tMatch	sigma	1	226848
1652.214997	7	10	10	1	2	tMatch	sigma	1	154690
12.337038	8	1	1	1	2	tMatch	sigma	1	517
15.438419	8	1	2	1	2	tMatch	sigma	1	1008
16.975113	8	1	3	1	2	tMatch	sigma	1	1863
19.534227	8	1	4	1	2	tMatch	sigma	1	3940
26.477551	8	1	5	1	2	tMatch	sigma	1	6624
35.429366	8	1	6	1	2	tMatch	sigma	1	7891
46.150755	8	1	7	1	2	tMatch	sigma	1	8400
57.611307	8	1	8	1	2	tMatch	sigma	1	8671
70.468372	8	1	9	1	2	tMatch	sigma	1	8781
86.263633	8	1	10	1	2	tMatch	sigma	1	7894
19.298968	8	2	1	1	2	tMatch	sigma	1	511
21.770449	8	2	2	1	2	tMatch	sigma	1	1114
25.930462	8	2	3	1	2	tMatch	sigma	1	2276
28.441798	8	2	4	1	2	tMatch	sigma	1	4891
36.586511	8	2	5	1	2	tMatch	sigma	1	9130
50.128486	8	2	6	1	2	tMatch	sigma	1	11320
65.133338	8	2	7	1	2	tMatch	sigma	1	11790
82.078745	8	2	8	1	2	tMatch	sigma	1	11687
100.341310	8	2	9	1	2	tMatch	sigma	1	11632
121.672411	8	2	10	1	2	tMatch	sigma	1	11407
30.364654	8	3	1	1	2	tMatch	sigma	1	1156
34.013387	8	3	2	1	2	tMatch	sigma	1	2305
38.251085	8	3	3	1	2	tMatch	sigma	1	4747
43.836103	8	3	4	1	2	tMatch	sigma	1	9318
55.193927	8	3	5	1	2	tMatch	sigma	1	15803
72.433408	8	3	6	1	2	tMatch	sigma	1	19425
92.966959	8	3	7	1	2	tMatch	sigma	1	20263
116.719657	8	3	8	1	2	tMatch	sigma	1	19484
142.003161	8	3	9	1	2	tMatch	sigma	1	18232
173.169082	8	3	10	1	2	tMatch	sigma	1	16570
44.250817	8	4	1	1	2	tMatch	sigma	1	3155
49.748624	8	4	2	1	2	tMatch	sigma	1	6174
57.912976	8	4	3	1	2	tMatch	sigma	1	11824
66.344127	8	4	4	1	2	tMatch	sigma	1	21471
82.394760	8	4	5	1	2	tMatch	sigma	1	32484
104.479598	8	4	6	1	2	tMatch	sigma	1	39970
131.688946	8	4	7	1	2	tMatch	sigma	1	41101
163.847983	8	4	8	1	2	tMatch	sigma	1	39394
200.002426	8	4	9	1	2	tMatch	sigma	1	34871
245.479450	8	4	10	1	2	tMatch	sigma	1	28719
64.337232	8	5	1	1	2	tMatch	sigma	1	8750
73.326316	8	5	2	1	2	tMatch	sigma	1	17566
84.323965	8	5	3	1	2	tMatch	sigma	1	32383
99.327089	8	5	4	1	2	tMatch	sigma	1	55007
121.179589	8	5	5	1	2	tMatch	sigma	1	78065
152.153866	8	5	6	1	2	tMatch	sigma	1	92218
189.540580	8	5	7	1	2	tMatch	sigma	1	94971
234.316885	8	5	8	1	2	tMatch	sigma	1	87434
286.346957	8	5	9	1	2	tMatch	sigma	1	74694
351.163540	8	5	10	1	2	tMatch	sigma	1	55682
92.079431	8	6	1	1	2	tMatch	sigma	1	23788
106.338931	8	6	2	1	2	tMatch	sigma	1	47446
122.515694	8	6	3	1	2	tMatch	sigma	1	86770
144.951767	8	6	4	1	2	tMatch	sigma	1	141067
177.134248	8	6	5	1	2	tMatch	sigma	1	196046
220.128712	8	6	6	1	2	tMatch	sigma	1	227320
275.138993	8	6	7	1	2	tMatch	sigma	1	227138
341.511661	8	6	8	1	2	tMatch	sigma	1	201873
416.980726	8	6	9	1	2	tMatch	sigma	1	164346
513.496588	8	6	10	1	2	tMatch	sigma	1	115859
134.992539	8	7	1	1	2	tMatch	sigma	1	45430
153.707009	8	7	2	1	2	tMatch	sigma	1	93067
177.551481	8	7	3	1	2	tMatch	sigma	1	171190
209.978841	8	7	4	1	2	tMatch	sigma	1	279107
256.501925	8	7	5	1	2	tMatch	sigma	1	385437
318.613078	8	7	6	1	2	tMatch	sigma	1	448417
400.085344	8	7	7	1	2	tMatch	sigma	1	446066
496.834350	8	7	8	1	2	tMatch	sigma	1	395634
610.050121	8	7	9	1	2	tMatch	sigma	1	319583
750.344212	8	7	10	1	2	tMatch	sigma	1	222873
195.820702	8	8	1	1	2	tMatch	sigma	1	51584
220.964300	8	8	2	1	2	tMatch	sigma	1	105477
255.881093	8	8	3	1	2	tMatch	sigma	1	198129
303.110840	8	8	4	1	2	tMatch	sigma	1	329461
370.720514	8	8	5	1	2	tMatch	sigma	1	462911
462.018078	8	8	6	1	2	tMatch	sigma	1	548080
580.081354	8	8	7	1	2	tMatch	sigma	1	555380
721.652434	8	8	8	1	2	tMatch	sigma	1	508988
886.315994	8	8	9	1	2	tMatch	sigma	1	417883
1091.809437	8	8	10	1	2	tMatch	sigma	1	301439
288.564071	8	9	1	1	2	tMatch	sigma	1	35488
322.160001	8	9	2	1	2	tMatch	sigma	1	72167
368.528527	8	9	3	1	2	tMatch	sigma	1	139295
439.345429	8	9	4	1	2	tMatch	sigma	1	236838
539.176386	8	9	5	1	2	tMatch	sigma	1	341880
673.441995	8	9	6	1	2	tMatch	sigma	1	416074
848.975115	8	9	7	1	2	tMatch	sigma	1	433483
1055.860943	8	9	8	1	2	tMatch	sigma	1	406851
1296.485502	8	9	9	1	2	tMatch	sigma	1	344028
1589.190051	8	9	10	1	2	tMatch	sigma	1	253529
423.733449	8	10	1	1	2	tMatch	sigma	1	16061
469.546120	8	10	2	1	2	tMatch	sigma	1	30718
526.809253	8	10	3	1	2	tMatch	sigma	1	59356
631.286623	8	10	4	1	2	tMatch	sigma	1	103834
778.919982	8	10	5	1	2	tMatch	sigma	1	153034
975.543956	8	10	6	1	2	tMatch	sigma	1	195388
1229.276010	8	10	7	1	2	tMatch	sigma	1	217257
1530.206336	8	10	8	1	2	tMatch	sigma	1	216946
1887.674385	8	10	9	1	2	tMatch	sigma	1	193481
2322.063247	8	10	10	1	2	tMatch	sigma	1	147051
18.321482	9	1	1	1	2	tMatch	sigma	1	590
21.620454	9	1	2	1	2	tMatch	sigma	1	902
25.374446	9	1	3	1	2	tMatch	sigma	1	1648
27.295635	9	1	4	1	2	tMatch	sigma	1	3610
34.862918	9	1	5	1	2	tMatch	sigma	1	7102
47.952884	9	1	6	1	2	tMatch	sigma	1	9082
63.057451	9	1	7	1	2	tMatch	sigma	1	9697
79.702838	9	1	8	1	2	tMatch	sigma	1	10481
97.132694	9	1	9	1	2	tMatch	sigma	1	11728
116.448609	9	1	10	1	2	tMatch	sigma	1	13592
26.462272	9	2	1	1	2	tMatch	sigma	1	625
32.036051	9	2	2	1	2	tMatch	sigma	1	1306
37.001553	9	2	3	1	2	tMatch	sigma	1	2527
41.441914	9	2	4	1	2	tMatch	sigma	1	5280
51.118156	9	2	5	1	2	tMatch	sigma	1	9860
68.922790	9	2	6	1	2	tMatch	sigma	1	12785
89.783882	9	2	7	1	2	tMatch	sigma	1	13151
113.137227	9	2	8	1	2	tMatch	sigma	1	13759
137.708113	9	2	9	1	2	tMatch	sigma	1	13720
166.313223	9	2	10	1	2	tMatch	sigma	1	14283
42.126463	9	3	1	1	2	tMatch	sigma	1	1513
47.970706	9	3	2	1	2	tMatch	sigma	1	3041
55.744521	9	3	3	1	2	tMatch	sigma	1	5760
63.655803	9	3	4	1	2	tMatch	sigma	1	11226
77.965323	9	3	5	1	2	tMatch	sigma	1	17908
100.718008	9	3	6	1	2	tMatch	sigma	1	22559
129.020841	9	3	7	1	2	tMatch	sigma	1	23883
161.084625	9	3	8	1	2	tMatch	sigma	1	23252
197.048160	9	3	9	1	2	tMatch	sigma	1	21630
238.685306	9	3	10	1	2	tMatch	sigma	1	19724
63.408538	9	4	1	1	2	tMatch	sigma	1	3975
71.284782	9	4	2	1	2	tMatch	sigma	1	7702
81.265228	9	4	3	1	2	tMatch	sigma	1	14530
94.919226	9	4	4	1	2	tMatch	sigma	1	25957
116.257150	9	4	5	1	2	tMatch	sigma	1	39050
146.723047	9	4	6	1	2	tMatch	sigma	1	46789
184.197886	9	4	7	1	2	tMatch	sigma	1	48821
229.026827	9	4	8	1	2	tMatch	sigma	1	46184
279.152453	9	4	9	1	2	tMatch	sigma	1	40253
341.938687	9	4	10	1	2	tMatch	sigma	1	33188
89.242459	9	5	1	1	2	tMatch	sigma	1	10999
102.062020	9	5	2	1	2	tMatch	sigma	1	22051
118.494886	9	5	3	1	2	tMatch	sigma	1	41010
139.254060	9	5	4	1	2	tMatch	sigma	1	68699
170.742478	9	5	5	1	2	tMatch	sigma	1	97248
212.578049	9	5	6	1	2	tMatch	sigma	1	115016
265.509103	9	5	7	1	2	tMatch	sigma	1	114824
327.832880	9	5	8	1	2	tMatch	sigma	1	105840
400.591973	9	5	9	1	2	tMatch	sigma	1	87028
491.358510	9	5	10	1	2	tMatch	sigma	1	64386
128.607466	9	6	1	1	2	tMatch	sigma	1	27228
146.608959	9	6	2	1	2	tMatch	sigma	1	55450
171.136359	9	6	3	1	2	tMatch	sigma	1	101548
201.914827	9	6	4	1	2	tMatch	sigma	1	166006
246.770975	9	6	5	1	2	tMatch	sigma	1	228674
305.339263	9	6	6	1	2	tMatch	sigma	1	265817
380.925881	9	6	7	1	2	tMatch	sigma	1	267295
472.412526	9	6	8	1	2	tMatch	sigma	1	241750
577.224946	9	6	9	1	2	tMatch	sigma	1	197816
709.276630	9	6	10	1	2	tMatch	sigma	1	141651
187.436285	9	7	1	1	2	tMatch	sigma	1	48014
212.785262	9	7	2	1	2	tMatch	sigma	1	96230
245.870870	9	7	3	1	2	tMatch	sigma	1	178138
291.465030	9	7	4	1	2	tMatch	sigma	1	288919
355.545513	9	7	5	1	2	tMatch	sigma	1	401047
440.500635	9	7	6	1	2	tMatch	sigma	1	470118
551.847726	9	7	7	1	2	tMatch	sigma	1	472730
684.810634	9	7	8	1	2	tMatch	sigma	1	428818
839.811175	9	7	9	1	2	tMatch	sigma	1	355769
1032.257975	9	7	10	1	2	tMatch	sigma	1	256798
274.538222	9	8	1	1	2	tMatch	sigma	1	47216
311.039524	9	8	2	1	2	tMatch	sigma	1	93193
355.458288	9	8	3	1	2	tMatch	sigma	1	172758
420.827090	9	8	4	1	2	tMatch	sigma	1	286077
513.009223	9	8	5	1	2	tMatch	sigma	1	405920
636.458375	9	8	6	1	2	tMatch	sigma	1	490785
797.750380	9	8	7	1	2	tMatch	sigma	1	511058
993.024083	9	8	8	1	2	tMatch	sigma	1	480453
1222.026115	9	8	9	1	2	tMatch	sigma	1	412080
1508.954586	9	8	10	1	2	tMatch	sigma	1	309822
400.402052	9	9	1	1	2	tMatch	sigma	1	27418
450.894586	9	9	2	1	2	tMatch	sigma	1	51055
514.304269	9	9	3	1	2	tMatch	sigma	1	94151
610.727433	9	9	4	1	2	tMatch	sigma	1	156371
749.766103	9	9	5	1	2	tMatch	sigma	1	224900
930.770360	9	9	6	1	2	tMatch	sigma	1	278896
1168.714106	9	9	7	1	2	tMatch	sigma	1	302784
1451.127494	9	9	8	1	2	tMatch	sigma	1	300079
1784.881953	9	9	9	1	2	tMatch	sigma	1	272670
2204.123196	9	9	10	1	2	tMatch	sigma	1	220207
544.996661	9	10	1	1	2	tMatch	sigma	1	7226
609.035033	9	10	2	1	2	tMatch	sigma	1	13375
700.740934	9	10	3	1	2	tMatch	sigma	1	25430
867.336378	9	10	4	1	2	tMatch	sigma	1	41755
1080.681375	9	10	5	1	2	tMatch	sigma	1	58820
1339.251656	9	10	6	1	2	tMatch	sigma	1	74455
1669.786552	9	10	7	1	2	tMatch	sigma	1	84490
2068.349390	9	10	8	1	2	tMatch	sigma	1	88841
2526.264555	9	10	9	1	2	tMatch	sigma	1	87512
3144.666284	9	10	10	1	2	tMatch	sigma	1	76424
24.599657	10	1	1	1	2	tMatch	sigma	1	775
28.880309	10	1	2	1	2	tMatch	sigma	1	1333
34.575942	10	1	3	1	2	tMatch	sigma	1	2184
36.929216	10	1	4	1	2	tMatch	sigma	1	4449
47.386785	10	1	5	1	2	tMatch	sigma	1	8668
67.915064	10	1	6	1	2	tMatch	sigma	1	10352
90.377037	10	1	7	1	2	tMatch	sigma	1	11398
113.999697	10	1	8	1	2	tMatch	sigma	1	12591
137.170709	10	1	9	1	2	tMatch	sigma	1	15361
163.733545	10	1	10	1	2	tMatch	sigma	1	22420
37.253306	10	2	1	1	2	tMatch	sigma	1	935
41.761903	10	2	2	1	2	tMatch	sigma	1	1757
50.429471	10	2	3	1	2	tMatch	sigma	1	3491
57.048831	10	2	4	1	2	tMatch	sigma	1	6499
70.558852	10	2	5	1	2	tMatch	sigma	1	11563
93.733093	10	2	6	1	2	tMatch	sigma	1	14437
121.950239	10	2	7	1	2	tMatch	sigma	1	15112
154.252925	10	2	8	1	2	tMatch	sigma	1	15430
189.194896	10	2	9	1	2	tMatch	sigma	1	15560
229.703353	10	2	10	1	2	tMatch	sigma	1	16952
56.619293	10	3	1	1	2	tMatch	sigma	1	1791
66.043688	10	3	2	1	2	tMatch	sigma	1	3761
74.623253	10	3	3	1	2	tMatch	sigma	1	7350
