tSigma	L	C	S	PYRAMIDLVL	TARGET	response_type	statistic	eccentricity
0.007890	4	3	9	1	1	L	sigma	3
0.007869	4	3	10	1	1	L	sigma	3
0.007839	4	4	1	1	1	L	sigma	3
0.007783	4	4	2	1	1	L	sigma	3
0.007822	4	4	3	1	1	L	sigma	3
0.007843	4	4	4	1	1	L	sigma	3
0.007867	4	4	5	1	1	L	sigma	3
0.007805	4	4	6	1	1	L	sigma	3
0.007772	4	4	7	1	1	L	sigma	3
0.007826	4	4	8	1	1	L	sigma	3
0.007806	4	4	9	1	1	L	sigma	3
0.007775	4	4	10	1	1	L	sigma	3
0.007824	4	5	1	1	1	L	sigma	3
0.007823	4	5	2	1	1	L	sigma	3
0.007804	4	5	3	1	1	L	sigma	3
0.007793	4	5	4	1	1	L	sigma	3
0.007800	4	5	5	1	1	L	sigma	3
0.007789	4	5	6	1	1	L	sigma	3
0.007769	4	5	7	1	1	L	sigma	3
0.007786	4	5	8	1	1	L	sigma	3
0.007779	4	5	9	1	1	L	sigma	3
0.007810	4	5	10	1	1	L	sigma	3
0.007759	4	6	1	1	1	L	sigma	3
0.007736	4	6	2	1	1	L	sigma	3
0.007807	4	6	3	1	1	L	sigma	3
0.007787	4	6	4	1	1	L	sigma	3
0.007790	4	6	5	1	1	L	sigma	3
0.007792	4	6	6	1	1	L	sigma	3
0.007779	4	6	7	1	1	L	sigma	3
0.007771	4	6	8	1	1	L	sigma	3
0.007787	4	6	9	1	1	L	sigma	3
0.007796	4	6	10	1	1	L	sigma	3
0.007772	4	7	1	1	1	L	sigma	3
0.007758	4	7	2	1	1	L	sigma	3
0.007768	4	7	3	1	1	L	sigma	3
0.007778	4	7	4	1	1	L	sigma	3
0.007774	4	7	5	1	1	L	sigma	3
0.007778	4	7	6	1	1	L	sigma	3
0.007776	4	7	7	1	1	L	sigma	3
0.007781	4	7	8	1	1	L	sigma	3
0.007782	4	7	9	1	1	L	sigma	3
0.007788	4	7	10	1	1	L	sigma	3
0.007756	4	8	1	1	1	L	sigma	3
0.007756	4	8	2	1	1	L	sigma	3
0.007763	4	8	3	1	1	L	sigma	3
0.007779	4	8	4	1	1	L	sigma	3
0.007776	4	8	5	1	1	L	sigma	3
0.007785	4	8	6	1	1	L	sigma	3
0.007774	4	8	7	1	1	L	sigma	3
0.007779	4	8	8	1	1	L	sigma	3
0.007784	4	8	9	1	1	L	sigma	3
0.007785	4	8	10	1	1	L	sigma	3
0.007816	4	9	1	1	1	L	sigma	3
0.007779	4	9	2	1	1	L	sigma	3
0.007757	4	9	3	1	1	L	sigma	3
0.007767	4	9	4	1	1	L	sigma	3
0.007767	4	9	5	1	1	L	sigma	3
0.007777	4	9	6	1	1	L	sigma	3
0.007769	4	9	7	1	1	L	sigma	3
0.007764	4	9	8	1	1	L	sigma	3
0.007772	4	9	9	1	1	L	sigma	3
0.007780	4	9	10	1	1	L	sigma	3
0.007707	4	10	1	1	1	L	sigma	3
0.007813	4	10	2	1	1	L	sigma	3
0.007780	4	10	3	1	1	L	sigma	3
