tSigma	L	C	S	PYRAMIDLVL	TARGET	response_type	statistic	eccentricity
2405.279023	4	5	8	1	1	Epres	sigma	3
2424.768278	4	5	9	1	1	Epres	sigma	3
2438.904716	4	5	10	1	1	Epres	sigma	3
3025.974549	4	6	1	1	1	Epres	sigma	3
2928.062795	4	6	2	1	1	Epres	sigma	3
2875.089235	4	6	3	1	1	Epres	sigma	3
2756.045964	4	6	4	1	1	Epres	sigma	3
2646.588368	4	6	5	1	1	Epres	sigma	3
2594.498850	4	6	6	1	1	Epres	sigma	3
2592.277423	4	6	7	1	1	Epres	sigma	3
2632.268546	4	6	8	1	1	Epres	sigma	3
2678.446648	4	6	9	1	1	Epres	sigma	3
2677.923984	4	6	10	1	1	Epres	sigma	3
3547.548901	4	7	1	1	1	Epres	sigma	3
3493.796623	4	7	2	1	1	Epres	sigma	3
3320.380534	4	7	3	1	1	Epres	sigma	3
3106.728028	4	7	4	1	1	Epres	sigma	3
2946.984992	4	7	5	1	1	Epres	sigma	3
2888.675934	4	7	6	1	1	Epres	sigma	3
2901.050411	4	7	7	1	1	Epres	sigma	3
2973.939851	4	7	8	1	1	Epres	sigma	3
3055.508502	4	7	9	1	1	Epres	sigma	3
3059.797707	4	7	10	1	1	Epres	sigma	3
4205.949416	4	8	1	1	1	Epres	sigma	3
4116.538280	4	8	2	1	1	Epres	sigma	3
3847.636540	4	8	3	1	1	Epres	sigma	3
3521.401780	4	8	4	1	1	Epres	sigma	3
3327.934830	4	8	5	1	1	Epres	sigma	3
3292.829015	4	8	6	1	1	Epres	sigma	3
3344.362018	4	8	7	1	1	Epres	sigma	3
3490.973860	4	8	8	1	1	Epres	sigma	3
3628.900713	4	8	9	1	1	Epres	sigma	3
3683.505776	4	8	10	1	1	Epres	sigma	3
4812.064699	4	9	1	1	1	Epres	sigma	3
4747.343758	4	9	2	1	1	Epres	sigma	3
4356.845180	4	9	3	1	1	Epres	sigma	3
3913.944829	4	9	4	1	1	Epres	sigma	3
3744.658962	4	9	5	1	1	Epres	sigma	3
3805.781133	4	9	6	1	1	Epres	sigma	3
3938.286946	4	9	7	1	1	Epres	sigma	3
4136.086445	4	9	8	1	1	Epres	sigma	3
4371.138515	4	9	9	1	1	Epres	sigma	3
4549.487522	4	9	10	1	1	Epres	sigma	3
4696.076543	4	10	1	1	1	Epres	sigma	3
4756.677847	4	10	2	1	1	Epres	sigma	3
4611.537915	4	10	3	1	1	Epres	sigma	3
4306.291576	4	10	4	1	1	Epres	sigma	3
4320.393045	4	10	5	1	1	Epres	sigma	3
4442.785577	4	10	6	1	1	Epres	sigma	3
4630.658883	4	10	7	1	1	Epres	sigma	3
4875.257202	4	10	8	1	1	Epres	sigma	3
5179.740315	4	10	9	1	1	Epres	sigma	3
5571.327530	4	10	10	1	1	Epres	sigma	3
NaN	5	1	1	1	1	Epres	sigma	3
2316.132419	5	1	2	1	1	Epres	sigma	3
2273.926109	5	1	3	1	1	Epres	sigma	3
2338.197537	5	1	4	1	1	Epres	sigma	3
2265.713589	5	1	5	1	1	Epres	sigma	3
2288.727908	5	1	6	1	1	Epres	sigma	3
2318.150849	5	1	7	1	1	Epres	sigma	3
2285.495031	5	1	8	1	1	Epres	sigma	3
2309.847935	5	1	9	1	1	Epres	sigma	3
2324.747495	5	1	10	1	1	Epres	sigma	3
2245.489368	5	2	1	1	1	Epres	sigma	3
2359.046011	5	2	2	1	1	Epres	sigma	3
2241.306404	5	2	3	1	1	Epres	sigma	3
2196.979487	5	2	4	1	1	Epres	sigma	3
2225.476413	5	2	5	1	1	Epres	sigma	3
2248.413578	5	2	6	1	1	Epres	sigma	3
2272.479027	5	2	7	1	1	Epres	sigma	3
2290.252938	5	2	8	1	1	Epres	sigma	3
2322.493272	5	2	9	1	1	Epres	sigma	3
2298.123435	5	2	10	1	1	Epres	sigma	3
2235.475672	5	3	1	1	1	Epres	sigma	3
2209.593579	5	3	2	1	1	Epres	sigma	3
2275.988321	5	3	3	1	1	Epres	sigma	3
2253.089918	5	3	4	1	1	Epres	sigma	3
2212.441341	5	3	5	1	1	Epres	sigma	3
2239.419033	5	3	6	1	1	Epres	sigma	3
2256.728405	5	3	7	1	1	Epres	sigma	3
2293.357648	5	3	8	1	1	Epres	sigma	3
2320.583226	5	3	9	1	1	Epres	sigma	3
2324.485087	5	3	10	1	1	Epres	sigma	3
2308.839501	5	4	1	1	1	Epres	sigma	3
2293.749926	5	4	2	1	1	Epres	sigma	3
2306.580029	5	4	3	1	1	Epres	sigma	3
2281.056274	5	4	4	1	1	Epres	sigma	3
2268.565289	5	4	5	1	1	Epres	sigma	3
2280.752302	5	4	6	1	1	Epres	sigma	3
2297.858192	5	4	7	1	1	Epres	sigma	3
2321.953375	5	4	8	1	1	Epres	sigma	3
2353.416413	5	4	9	1	1	Epres	sigma	3
2404.986244	5	4	10	1	1	Epres	sigma	3
2511.622727	5	5	1	1	1	Epres	sigma	3
2488.542330	5	5	2	1	1	Epres	sigma	3
2485.965900	5	5	3	1	1	Epres	sigma	3
2424.370846	5	5	4	1	1	Epres	sigma	3
2391.277124	5	5	5	1	1	Epres	sigma	3
2374.945534	5	5	6	1	1	Epres	sigma	3
2396.344060	5	5	7	1	1	Epres	sigma	3
2449.718103	5	5	8	1	1	Epres	sigma	3
2511.172468	5	5	9	1	1	Epres	sigma	3
2573.489854	5	5	10	1	1	Epres	sigma	3
2883.766105	5	6	1	1	1	Epres	sigma	3
2829.801524	5	6	2	1	1	Epres	sigma	3
2804.833914	5	6	3	1	1	Epres	sigma	3
2703.574703	5	6	4	1	1	Epres	sigma	3
2636.632413	5	6	5	1	1	Epres	sigma	3
2630.669048	5	6	6	1	1	Epres	sigma	3
2675.851904	5	6	7	1	1	Epres	sigma	3
2771.829513	5	6	8	1	1	Epres	sigma	3
2877.747810	5	6	9	1	1	Epres	sigma	3
2996.241505	5	6	10	1	1	Epres	sigma	3
3305.486650	5	7	1	1	1	Epres	sigma	3
3329.931201	5	7	2	1	1	Epres	sigma	3
3256.841605	5	7	3	1	1	Epres	sigma	3
3122.500071	5	7	4	1	1	Epres	sigma	3
3056.857866	5	7	5	1	1	Epres	sigma	3
3088.370795	5	7	6	1	1	Epres	sigma	3
3189.220408	5	7	7	1	1	Epres	sigma	3
3355.555152	5	7	8	1	1	Epres	sigma	3
3551.419343	5	7	9	1	1	Epres	sigma	3
3777.070272	5	7	10	1	1	Epres	sigma	3
3881.925982	5	8	1	1	1	Epres	sigma	3
3889.308894	5	8	2	1	1	Epres	sigma	3
3808.429222	5	8	3	1	1	Epres	sigma	3
3650.848198	5	8	4	1	1	Epres	sigma	3
3610.469506	5	8	5	1	1	Epres	sigma	3
3702.319432	5	8	6	1	1	Epres	sigma	3
3880.652423	5	8	7	1	1	Epres	sigma	3
4128.866501	5	8	8	1	1	Epres	sigma	3
4438.807334	5	8	9	1	1	Epres	sigma	3
4827.065153	5	8	10	1	1	Epres	sigma	3
4232.369933	5	9	1	1	1	Epres	sigma	3
4379.313123	5	9	2	1	1	Epres	sigma	3
4347.030827	5	9	3	1	1	Epres	sigma	3
4209.235249	5	9	4	1	1	Epres	sigma	3
4259.614651	5	9	5	1	1	Epres	sigma	3
4433.882960	5	9	6	1	1	Epres	sigma	3
4667.182010	5	9	7	1	1	Epres	sigma	3
4953.578184	5	9	8	1	1	Epres	sigma	3
5352.772104	5	9	9	1	1	Epres	sigma	3
5943.538712	5	9	10	1	1	Epres	sigma	3
4158.434454	5	10	1	1	1	Epres	sigma	3
4616.498902	5	10	2	1	1	Epres	sigma	3
5232.863855	5	10	3	1	1	Epres	sigma	3
5396.152778	5	10	4	1	1	Epres	sigma	3
5410.485916	5	10	5	1	1	Epres	sigma	3
5515.387422	5	10	6	1	1	Epres	sigma	3
5709.460142	5	10	7	1	1	Epres	sigma	3
5993.524180	5	10	8	1	1	Epres	sigma	3
6454.876143	5	10	9	1	1	Epres	sigma	3
7174.032194	5	10	10	1	1	Epres	sigma	3
NaN	6	1	1	1	1	Epres	sigma	3
448.297712	6	1	2	1	1	Epres	sigma	3
441.915007	6	1	3	1	1	Epres	sigma	3
449.128272	6	1	4	1	1	Epres	sigma	3
413.162521	6	1	5	1	1	Epres	sigma	3
514.711357	6	1	6	1	1	Epres	sigma	3
629.918589	6	1	7	1	1	Epres	sigma	3
737.391982	6	1	8	1	1	Epres	sigma	3
826.769443	6	1	9	1	1	Epres	sigma	3
963.307967	6	1	10	1	1	Epres	sigma	3
