tSigma	L	C	S	PYRAMIDLVL	TARGET	response_type	statistic	eccentricity
119.011591	4	2	6	1	1	Eabs	mean	5
122.600086	4	2	7	1	1	Eabs	mean	5
122.148230	4	2	8	1	1	Eabs	mean	5
119.511707	4	2	9	1	1	Eabs	mean	5
110.254716	4	2	10	1	1	Eabs	mean	5
229.200583	4	3	1	1	1	Eabs	mean	5
220.677400	4	3	2	1	1	Eabs	mean	5
181.757140	4	3	3	1	1	Eabs	mean	5
150.921526	4	3	4	1	1	Eabs	mean	5
151.350858	4	3	5	1	1	Eabs	mean	5
158.876657	4	3	6	1	1	Eabs	mean	5
165.777572	4	3	7	1	1	Eabs	mean	5
166.324336	4	3	8	1	1	Eabs	mean	5
163.450325	4	3	9	1	1	Eabs	mean	5
151.196249	4	3	10	1	1	Eabs	mean	5
330.517336	4	4	1	1	1	Eabs	mean	5
317.603619	4	4	2	1	1	Eabs	mean	5
248.117216	4	4	3	1	1	Eabs	mean	5
198.691155	4	4	4	1	1	Eabs	mean	5
201.774478	4	4	5	1	1	Eabs	mean	5
214.350344	4	4	6	1	1	Eabs	mean	5
224.199973	4	4	7	1	1	Eabs	mean	5
226.848187	4	4	8	1	1	Eabs	mean	5
223.899967	4	4	9	1	1	Eabs	mean	5
208.413592	4	4	10	1	1	Eabs	mean	5
488.256543	4	5	1	1	1	Eabs	mean	5
453.405993	4	5	2	1	1	Eabs	mean	5
331.399412	4	5	3	1	1	Eabs	mean	5
267.361559	4	5	4	1	1	Eabs	mean	5
273.116936	4	5	5	1	1	Eabs	mean	5
290.140008	4	5	6	1	1	Eabs	mean	5
304.247945	4	5	7	1	1	Eabs	mean	5
308.161758	4	5	8	1	1	Eabs	mean	5
305.246116	4	5	9	1	1	Eabs	mean	5
285.502676	4	5	10	1	1	Eabs	mean	5
730.088932	4	6	1	1	1	Eabs	mean	5
662.879082	4	6	2	1	1	Eabs	mean	5
440.543108	4	6	3	1	1	Eabs	mean	5
362.784508	4	6	4	1	1	Eabs	mean	5
372.060029	4	6	5	1	1	Eabs	mean	5
392.182459	4	6	6	1	1	Eabs	mean	5
408.371487	4	6	7	1	1	Eabs	mean	5
414.618605	4	6	8	1	1	Eabs	mean	5
411.289709	4	6	9	1	1	Eabs	mean	5
389.850941	4	6	10	1	1	Eabs	mean	5
1087.259071	4	7	1	1	1	Eabs	mean	5
977.869416	4	7	2	1	1	Eabs	mean	5
591.413989	4	7	3	1	1	Eabs	mean	5
502.593122	4	7	4	1	1	Eabs	mean	5
510.506626	4	7	5	1	1	Eabs	mean	5
530.347540	4	7	6	1	1	Eabs	mean	5
547.690104	4	7	7	1	1	Eabs	mean	5
555.472936	4	7	8	1	1	Eabs	mean	5
553.717652	4	7	9	1	1	Eabs	mean	5
528.218576	4	7	10	1	1	Eabs	mean	5
NaN	4	8	1	1	1	Eabs	mean	5
1372.094387	4	8	2	1	1	Eabs	mean	5
804.806915	4	8	3	1	1	Eabs	mean	5
705.023430	4	8	4	1	1	Eabs	mean	5
714.889617	4	8	5	1	1	Eabs	mean	5
731.469695	4	8	6	1	1	Eabs	mean	5
749.863542	4	8	7	1	1	Eabs	mean	5
757.016375	4	8	8	1	1	Eabs	mean	5
754.732661	4	8	9	1	1	Eabs	mean	5
727.367306	4	8	10	1	1	Eabs	mean	5
NaN	4	9	1	1	1	Eabs	mean	5
NaN	4	9	2	1	1	Eabs	mean	5
1081.637620	4	9	3	1	1	Eabs	mean	5
992.556445	4	9	4	1	1	Eabs	mean	5
1001.930966	4	9	5	1	1	Eabs	mean	5
1016.630478	4	9	6	1	1	Eabs	mean	5
1040.993860	4	9	7	1	1	Eabs	mean	5
1069.432353	4	9	8	1	1	Eabs	mean	5
1073.216342	4	9	9	1	1	Eabs	mean	5
1024.726270	4	9	10	1	1	Eabs	mean	5
NaN	4	10	1	1	1	Eabs	mean	5
NaN	4	10	2	1	1	Eabs	mean	5
1699.569172	4	10	3	1	1	Eabs	mean	5
1378.739617	4	10	4	1	1	Eabs	mean	5
1410.656334	4	10	5	1	1	Eabs	mean	5
1500.096868	4	10	6	1	1	Eabs	mean	5
1529.840632	4	10	7	1	1	Eabs	mean	5
1543.122274	4	10	8	1	1	Eabs	mean	5
1567.995795	4	10	9	1	1	Eabs	mean	5
1493.202957	4	10	10	1	1	Eabs	mean	5
154.757249	5	1	1	1	1	Eabs	mean	5
147.509231	5	1	2	1	1	Eabs	mean	5
131.123026	5	1	3	1	1	Eabs	mean	5
113.943836	5	1	4	1	1	Eabs	mean	5
115.103046	5	1	5	1	1	Eabs	mean	5
121.121650	5	1	6	1	1	Eabs	mean	5
124.422925	5	1	7	1	1	Eabs	mean	5
123.505837	5	1	8	1	1	Eabs	mean	5
120.254087	5	1	9	1	1	Eabs	mean	5
110.622163	5	1	10	1	1	Eabs	mean	5
219.401493	5	2	1	1	1	Eabs	mean	5
212.883485	5	2	2	1	1	Eabs	mean	5
181.746644	5	2	3	1	1	Eabs	mean	5
155.889866	5	2	4	1	1	Eabs	mean	5
156.464882	5	2	5	1	1	Eabs	mean	5
164.654042	5	2	6	1	1	Eabs	mean	5
170.189885	5	2	7	1	1	Eabs	mean	5
169.904108	5	2	8	1	1	Eabs	mean	5
166.654643	5	2	9	1	1	Eabs	mean	5
154.283952	5	2	10	1	1	Eabs	mean	5
317.751524	5	3	1	1	1	Eabs	mean	5
308.270131	5	3	2	1	1	Eabs	mean	5
252.493522	5	3	3	1	1	Eabs	mean	5
206.585333	5	3	4	1	1	Eabs	mean	5
209.135960	5	3	5	1	1	Eabs	mean	5
221.966484	5	3	6	1	1	Eabs	mean	5
231.537576	5	3	7	1	1	Eabs	mean	5
232.968503	5	3	8	1	1	Eabs	mean	5
228.252521	5	3	9	1	1	Eabs	mean	5
211.240466	5	3	10	1	1	Eabs	mean	5
458.426002	5	4	1	1	1	Eabs	mean	5
439.222101	5	4	2	1	1	Eabs	mean	5
342.216773	5	4	3	1	1	Eabs	mean	5
275.884190	5	4	4	1	1	Eabs	mean	5
281.975105	5	4	5	1	1	Eabs	mean	5
298.748821	5	4	6	1	1	Eabs	mean	5
314.809341	5	4	7	1	1	Eabs	mean	5
317.592152	5	4	8	1	1	Eabs	mean	5
313.358275	5	4	9	1	1	Eabs	mean	5
