tSigma	L	C	S	PYRAMIDLVL	TARGET	response_type	statistic	eccentricity
0.057790	3	8	1	1	1	L	mean	1
0.057756	3	8	2	1	1	L	mean	1
0.057738	3	8	3	1	1	L	mean	1
0.057783	3	8	4	1	1	L	mean	1
0.057752	3	8	5	1	1	L	mean	1
0.057744	3	8	6	1	1	L	mean	1
0.057748	3	8	7	1	1	L	mean	1
0.057743	3	8	8	1	1	L	mean	1
0.057721	3	8	9	1	1	L	mean	1
0.057714	3	8	10	1	1	L	mean	1
0.057899	3	9	1	1	1	L	mean	1
0.057868	3	9	2	1	1	L	mean	1
0.057872	3	9	3	1	1	L	mean	1
0.057903	3	9	4	1	1	L	mean	1
0.057895	3	9	5	1	1	L	mean	1
0.057883	3	9	6	1	1	L	mean	1
0.057874	3	9	7	1	1	L	mean	1
0.057867	3	9	8	1	1	L	mean	1
0.057867	3	9	9	1	1	L	mean	1
0.057842	3	9	10	1	1	L	mean	1
0.058038	3	10	1	1	1	L	mean	1
0.057972	3	10	2	1	1	L	mean	1
0.058046	3	10	3	1	1	L	mean	1
0.058028	3	10	4	1	1	L	mean	1
0.058004	3	10	5	1	1	L	mean	1
0.058037	3	10	6	1	1	L	mean	1
0.058007	3	10	7	1	1	L	mean	1
0.058074	3	10	8	1	1	L	mean	1
0.058067	3	10	9	1	1	L	mean	1
0.058065	3	10	10	1	1	L	mean	1
0.085616	4	1	1	1	1	L	mean	1
0.084553	4	1	2	1	1	L	mean	1
0.084440	4	1	3	1	1	L	mean	1
0.084304	4	1	4	1	1	L	mean	1
0.083487	4	1	5	1	1	L	mean	1
0.084089	4	1	6	1	1	L	mean	1
0.083759	4	1	7	1	1	L	mean	1
NaN	4	1	8	1	1	L	mean	1
NaN	4	1	9	1	1	L	mean	1
NaN	4	1	10	1	1	L	mean	1
0.082020	4	2	1	1	1	L	mean	1
0.082103	4	2	2	1	1	L	mean	1
0.081832	4	2	3	1	1	L	mean	1
0.082287	4	2	4	1	1	L	mean	1
0.082466	4	2	5	1	1	L	mean	1
0.082300	4	2	6	1	1	L	mean	1
0.082468	4	2	7	1	1	L	mean	1
0.082425	4	2	8	1	1	L	mean	1
0.082716	4	2	9	1	1	L	mean	1
0.083232	4	2	10	1	1	L	mean	1
0.080980	4	3	1	1	1	L	mean	1
0.080659	4	3	2	1	1	L	mean	1
0.080901	4	3	3	1	1	L	mean	1
0.081154	4	3	4	1	1	L	mean	1
0.081242	4	3	5	1	1	L	mean	1
0.081078	4	3	6	1	1	L	mean	1
0.081252	4	3	7	1	1	L	mean	1
0.081091	4	3	8	1	1	L	mean	1
0.081492	4	3	9	1	1	L	mean	1
0.081513	4	3	10	1	1	L	mean	1
0.082727	4	4	1	1	1	L	mean	1
0.081649	4	4	2	1	1	L	mean	1
0.081651	4	4	3	1	1	L	mean	1
0.081224	4	4	4	1	1	L	mean	1
0.081033	4	4	5	1	1	L	mean	1
0.080963	4	4	6	1	1	L	mean	1
0.080764	4	4	7	1	1	L	mean	1
0.080634	4	4	8	1	1	L	mean	1
0.080800	4	4	9	1	1	L	mean	1
0.081019	4	4	10	1	1	L	mean	1
0.081690	4	5	1	1	1	L	mean	1
0.081089	4	5	2	1	1	L	mean	1
0.080868	4	5	3	1	1	L	mean	1
0.080643	4	5	4	1	1	L	mean	1
0.080620	4	5	5	1	1	L	mean	1
0.080526	4	5	6	1	1	L	mean	1
0.080567	4	5	7	1	1	L	mean	1
0.080536	4	5	8	1	1	L	mean	1
0.080557	4	5	9	1	1	L	mean	1
0.080734	4	5	10	1	1	L	mean	1
0.080445	4	6	1	1	1	L	mean	1
0.080433	4	6	2	1	1	L	mean	1
0.080370	4	6	3	1	1	L	mean	1
0.080290	4	6	4	1	1	L	mean	1
0.080311	4	6	5	1	1	L	mean	1
0.080292	4	6	6	1	1	L	mean	1
0.080340	4	6	7	1	1	L	mean	1
0.080365	4	6	8	1	1	L	mean	1
0.080430	4	6	9	1	1	L	mean	1
0.080520	4	6	10	1	1	L	mean	1
0.080643	4	7	1	1	1	L	mean	1
0.080544	4	7	2	1	1	L	mean	1
0.080541	4	7	3	1	1	L	mean	1
0.080495	4	7	4	1	1	L	mean	1
0.080447	4	7	5	1	1	L	mean	1
0.080472	4	7	6	1	1	L	mean	1
0.080480	4	7	7	1	1	L	mean	1
0.080507	4	7	8	1	1	L	mean	1
0.080537	4	7	9	1	1	L	mean	1
0.080556	4	7	10	1	1	L	mean	1
0.080635	4	8	1	1	1	L	mean	1
0.080579	4	8	2	1	1	L	mean	1
0.080623	4	8	3	1	1	L	mean	1
0.080624	4	8	4	1	1	L	mean	1
0.080568	4	8	5	1	1	L	mean	1
0.080598	4	8	6	1	1	L	mean	1
0.080612	4	8	7	1	1	L	mean	1
0.080629	4	8	8	1	1	L	mean	1
0.080652	4	8	9	1	1	L	mean	1
0.080734	4	8	10	1	1	L	mean	1
0.080861	4	9	1	1	1	L	mean	1
0.080786	4	9	2	1	1	L	mean	1
0.080769	4	9	3	1	1	L	mean	1
0.080761	4	9	4	1	1	L	mean	1
0.080711	4	9	5	1	1	L	mean	1
0.080730	4	9	6	1	1	L	mean	1
0.080723	4	9	7	1	1	L	mean	1
0.080767	4	9	8	1	1	L	mean	1
0.080776	4	9	9	1	1	L	mean	1
0.080788	4	9	10	1	1	L	mean	1
0.081082	4	10	1	1	1	L	mean	1
0.080937	4	10	2	1	1	L	mean	1
0.080898	4	10	3	1	1	L	mean	1
0.080890	4	10	4	1	1	L	mean	1
0.080830	4	10	5	1	1	L	mean	1
0.080875	4	10	6	1	1	L	mean	1
0.080912	4	10	7	1	1	L	mean	1
0.080926	4	10	8	1	1	L	mean	1
0.080972	4	10	9	1	1	L	mean	1
0.081014	4	10	10	1	1	L	mean	1
0.115953	5	1	1	1	1	L	mean	1
0.116548	5	1	2	1	1	L	mean	1
0.117036	5	1	3	1	1	L	mean	1
0.116941	5	1	4	1	1	L	mean	1
0.116865	5	1	5	1	1	L	mean	1
0.116028	5	1	6	1	1	L	mean	1
0.116411	5	1	7	1	1	L	mean	1
0.116272	5	1	8	1	1	L	mean	1
0.118600	5	1	9	1	1	L	mean	1
NaN	5	1	10	1	1	L	mean	1
0.112706	5	2	1	1	1	L	mean	1
0.113796	5	2	2	1	1	L	mean	1
0.113901	5	2	3	1	1	L	mean	1
0.113972	5	2	4	1	1	L	mean	1
0.114214	5	2	5	1	1	L	mean	1
0.113691	5	2	6	1	1	L	mean	1
0.113995	5	2	7	1	1	L	mean	1
0.114549	5	2	8	1	1	L	mean	1
0.114586	5	2	9	1	1	L	mean	1
0.115729	5	2	10	1	1	L	mean	1
0.113353	5	3	1	1	1	L	mean	1
0.112853	5	3	2	1	1	L	mean	1
0.112736	5	3	3	1	1	L	mean	1
0.112101	5	3	4	1	1	L	mean	1
0.112698	5	3	5	1	1	L	mean	1
0.112661	5	3	6	1	1	L	mean	1
0.112501	5	3	7	1	1	L	mean	1
0.112850	5	3	8	1	1	L	mean	1
0.113043	5	3	9	1	1	L	mean	1
0.113784	5	3	10	1	1	L	mean	1
0.114057	5	4	1	1	1	L	mean	1
0.113924	5	4	2	1	1	L	mean	1
0.113796	5	4	3	1	1	L	mean	1
0.113383	5	4	4	1	1	L	mean	1
0.113358	5	4	5	1	1	L	mean	1
0.113144	5	4	6	1	1	L	mean	1
0.113027	5	4	7	1	1	L	mean	1
0.113157	5	4	8	1	1	L	mean	1
0.113092	5	4	9	1	1	L	mean	1
0.113309	5	4	10	1	1	L	mean	1
0.113793	5	5	1	1	1	L	mean	1
0.113546	5	5	2	1	1	L	mean	1
0.113448	5	5	3	1	1	L	mean	1
0.113396	5	5	4	1	1	L	mean	1
0.113286	5	5	5	1	1	L	mean	1
0.113225	5	5	6	1	1	L	mean	1
0.113150	5	5	7	1	1	L	mean	1
0.113243	5	5	8	1	1	L	mean	1
0.113209	5	5	9	1	1	L	mean	1
0.113400	5	5	10	1	1	L	mean	1
0.113542	5	6	1	1	1	L	mean	1
0.113123	5	6	2	1	1	L	mean	1
0.112902	5	6	3	1	1	L	mean	1
0.112912	5	6	4	1	1	L	mean	1
0.112857	5	6	5	1	1	L	mean	1
0.112894	5	6	6	1	1	L	mean	1
0.112847	5	6	7	1	1	L	mean	1
0.112966	5	6	8	1	1	L	mean	1
0.112981	5	6	9	1	1	L	mean	1
0.113173	5	6	10	1	1	L	mean	1
0.113177	5	7	1	1	1	L	mean	1
0.112924	5	7	2	1	1	L	mean	1
0.112846	5	7	3	1	1	L	mean	1
0.112828	5	7	4	1	1	L	mean	1
0.112800	5	7	5	1	1	L	mean	1
0.112752	5	7	6	1	1	L	mean	1
